-DOCSTART- -X- -X- O U
Notts NNP B-NP B-ORG U
County NNP I-NP I-ORG U
3 CD I-NP O U
Rbckdale NNP I-NP B-ORG M-2
1 CD I-NP O U

Preston NNP B-NP B-ORG U
2 CD I-NP O U
York NNP I-NP B-ORG U
l CD I-NP O M-1

Sudbury NNP B-NP B-ORG U
Town NNP I-NP I-ORG U
1 CD I-NP O U
Brentford NNP I-NP B-ORG U
y CD I-NP O M-1

Wslaall NNP B-NP B-ORG M-2
1 CD I-NP O U
Burnley NNP I-NP B-ORG U
1 CD I-NP O U

Watford NNP B-NP B-ORG U
5 CD I-NP O U
Ashford NNP I-NP B-ORG U
Town NNP I-NP I-ORG U
b CD I-NP O M-1

Wrexham UH B-INTJ B-ORG U
2 CD B-NP O U
Scunthorpe NNP I-NP B-ORG U
2 CD I-NP O U

Cardiff NNP B-NP B-ORG U
0 CD I-NP O U
Gillingham NNP I-NP B-ORG U
2 CD I-NP O U

-DOCSTART- -X- -X- O U

liUG0Y NNP B-NP B-ORG M-2
UNION NN I-NP I-ORG U
- : O O U
CAMPF3E NN B-NP B-PER M-2
SIGNS NNS I-NP O U
GpF VBN B-VP O M-2
WITH IN B-PP O U
TRY NNP B-NP O U
Lk IN B-PP O M-2
WA1LABT JJ B-NP B-LOC M-2
ROMP NNS I-NP O U
. . O O U

LOvDGN NNP B-NP B-LOC M-2
1996-12-07 CD I-NP O U

Australia NNP B-NP B-LOC U
bade VBD B-VP O U
farowcll NN B-NP O M-2
to TO B-PP O U
David NNP B-NP B-PER U
Campese NNP I-NP I-PER U
in IN B-PP O U
spectacular JJ B-NP O U
fashion NN I-NP O U
by IN B-PP O U
overwhelming VBG B-VP O U
the DT B-NP O U
Barbarians NNP I-NP B-ORG U
39-12 CD I-NP O U
in IN B-PP O U
tkc DT B-NP O M-2
final JJ I-NP O U
match NN I-NP O U
of IN B-PP O U
tholr PRP$ B-NP O M-2
Eurppear JJ I-NP B-MISC M-2
tour NN I-NP O U
at IN B-PP O U
Twickcrham NNP B-NP B-LOC M-2
on IN B-PP O U
Saturday NNP B-NP O U
. . O O U

The DT B-NP O U
Wallabies NNPS I-NP B-ORG U
ran VBD B-VP O U
jr IN B-PP O M-2
liue CD B-NP O M-2
tries VBZ B-VP O U
with IN B-PP O U
Campese NNP B-NP B-PER U
, , O O U
who WP B-NP O U
hu5 VBZ B-VP O M-2
retired VBN I-VP O U
from IN B-PP O U
iost NN B-NP O M-2
rugby RB B-ADVP O U
atfer IN B-PP O M-2
collecting VBG B-VP O U
101 CD B-NP O U
caps NNS I-NP O U
and CC O O U
a DT B-NP O U
world NN I-NP O U
record NN I-NP O U
64 CD I-NP O U
tries VBZ B-VP O U
, , O O U
adding VBG B-VP O U
one CD B-NP O U
!as1 JJ B-NP O M-2
touchdown NN I-NP O U
in IN B-PP O U
a DT B-NP O U
Wallaby NNP I-NP B-ORG U
jersey NN I-NP O U
befocc IN B-PP O M-2
depsrfing VBG B-VP O M-2
the DT B-NP O U
international JJ I-NP O U
game NN I-NP O U
. . O O U

Yho DT B-NP O M-2
Barbarians NNP I-NP B-ORG U
included VBD B-VP O U
14 CD B-NP O U
internationals NNS I-NP O U
but CC O O U
, , O O U
with IN B-PP O U
only RB B-NP O U
two CD I-NP O U
pre-match JJ I-NP O U
practice NN I-NP O U
se9sious NNS I-NP O M-2
behind IN B-PP O U
them PRP B-NP O U
, , O O U
proved VBD B-VP O U
no DT B-NP O U
real JJ I-NP O U
match NN I-NP O U
for IN B-PP O U
a DT B-NP O U
Wallaby NNP I-NP B-ORG U
side NN I-NP O U
determined VBD B-VP O U
to TO I-VP O U
finish VB I-VP O U
thctr PRP$ B-NP O M-2
12-match JJ I-NP O U
tour NN I-NP O U
unbeaten JJ B-ADJP O U
. . O O U

The DT B-NP O U
touring NN I-NP O U
team NN I-NP O U
were VBD B-VP O U
27-0 CD B-NP O U
ahead RB B-ADVP O U
by IN B-PP O U
half-time NN B-NP O U
before IN B-PP O U
easing VBG B-VP O U
up RP B-PRT O U
tri IN B-PP O M-2
the DT B-NP O U
second-half JJ I-NP O U
. . O O U

Fa!l-back NNP B-NP O M-2
caithew NNP I-NP B-PER M-2
Burke NNP I-NP I-PER U
finished VBD B-VP O U
with IN B-PP O U
s DT B-NP O M-1
personal JJ I-NP O U
haul NN I-NP O U
of IN B-PP O U
24 CD B-NP O U
points NNS I-NP O U
to TO B-VP O U
take VB I-VP O U
bts PRP$ B-NP O M-2
tour NN I-NP O U
aggregate NN I-NP O U
to TO B-PP O U
136 CD B-NP O U
. . O O U

-DOCSTART- -X- -X- O U

RUGBY NNP B-NP B-ORG U
UNION NN I-NP I-ORG U
- : O O U
AUSTRALIA NNP B-NP B-LOC U
BEAT NN B-INTJ O U
BARBARIANS VBZ B-VP B-ORG U
39-12 CD B-NP O U
. . O O U

LONDON NNP B-NP B-LOC U
19pr-12-07 CD I-NP O M-2

Austnulia NNP B-NP B-LOC M-2
beat VBD B-VP O U
the DT B-NP O U
Barbarians NNP I-NP B-ORG U
3w-1n CD I-NP O M-2
( ( I-NP O U
halltiwe NN I-NP O M-2
27jb CD I-NP O M-2
) ) O O U
in IN B-PP O U
the DT B-NP O U
final JJ I-NP O U
match NN I-NP O U
of IN B-PP O U
their PRP$ B-NP O U
European JJ I-NP B-MISC U
tour NN I-NP O U
on IN B-PP O U
Satardav NNP B-NP O M-2
: : O O U

Scorers NNS B-NP O U
: : O O U

Austraha NNP B-NP B-LOC M-2
- : O O U
Tries NNS B-NP O U
: : O O U
Matthew NNP B-NP B-PER U
Burke NNP I-NP I-PER U
( ( O O U
2 CD B-NP O U
) ) O O U
, , O O U
Joe NNP B-NP B-PER U
Roff NNP I-NP I-PER U
, , O O U
David NNP B-NP B-PER U
gumpese NNP I-NP I-PER M-2
, , O O U
Tim NNP B-NP B-PER U
mpran NNP I-NP I-PER M-2
. . O O U

Penalties NNS B-NP O U
: : O O U
Burke NNP B-NP B-PER U
( ( O O U
2 CD B-NP O U
) ) O O U
. . O O U

sonversiqns NNS B-NP O M-2
: : O O U
Burke NNP B-NP B-PER U
( ( O O U
4 CD B-NP O U
) ) O O U
. . O O U

Barbarians NNP B-NP B-ORG U
- : O O U
Tries NNS B-NP O U
: : O O U
Alan NNP B-NP B-PER U
Bateman NNP I-NP I-PER U
, , O O U
Scott NNP B-NP B-PER U
Quinnell NNP I-NP I-PER U
. . O O U

Conversion NNP B-NP O U
: : O O U
Rob NNP B-NP B-PER U
Andrew NNP I-NP I-PER U
. . O O U

-DOCSTART- -X- -X- O U

GOLF NN B-NP O U
- : O O U
ZIMBABWE NNP B-NP B-MISC U
OPEN NNP O I-MISC U
THIRD NNP B-NP O U
ROUND NNP I-NP O U
SCORES NNP I-NP O U
. . O O U

HARARE VB B-VP B-LOC U
1996-12-07 CD B-NP O U

Lcsding JJ B-NP O M-2
third JJ I-NP O U
round JJ I-NP O U
scores NNS I-NP O U
in IN B-PP O U
the DT B-NP O U

Zimbabwe NNP B-NP B-MISC U
Open NNP I-NP I-MISC U
on IN B-PP O U
Saturday NNP B-NP O U
( ( O O U
South NNP B-NP B-MISC U
African NNP I-NP I-MISC U
unless IN B-SBAR O U
stated JJ B-NP O U
) ) O O U
: : O O U

2bb CD B-NP O M-2
Mark NNP I-NP B-PER U
McNulty NNP I-NP I-PER U
( ( O O U
Zimbabwe NNP B-NP B-LOC U
) ) O O U
72 CD B-NP O U
61 CD I-NP O U
68 CD I-NP O U

205 CD B-NP O U
Oos NNP I-NP B-PER M-2
Terblanche NNP I-NP I-PER U
65 CD I-NP O U
mc CD I-NP O M-2
ym CD I-NP O M-2

206 CD B-NP O U
Nick NNP I-NP B-PER U
Price NNP I-NP I-PER U
( ( O O U
Zimbabwe NNP B-NP B-LOC U
) ) O O U
68 CD B-NP O U
68 CD I-NP O U
70 CD I-NP O U

207 CD B-NP O U
Clinton NNP I-NP B-PER U
Whitelaw NNP I-NP I-PER U
hb CD I-NP O M-2
70 CD I-NP O U
os CD I-NP O M-2
, , O O U
Mark NNP B-NP B-PER U
Cayeux NNP I-NP I-PER U
( ( O O U
Zimbabwe NNP B-NP B-LOC U
) ) O O U

69 CD B-NP O U
69 CD I-NP O U
69 CD I-NP O U
, , O O U
Justin NNP B-NP B-PER U
Hobday NNP I-NP I-PER U
71 CD I-NP O U
65 CD I-NP O U
vf CD I-NP O M-2

209 CD B-NP O U
Steve NNP I-NP B-PER U
van NNP I-NP I-PER U
yuuron NNP I-NP I-PER M-2
65 CD I-NP O U
69 CD I-NP O U
ct CD I-NP O M-2

2wb CD B-NP O M-2
Brett NNP I-NP B-PER U
Liddle NNP I-NP I-PER U
75 CD I-NP O U
65 CD I-NP O U
yb CD I-NP O M-2

l1g CD B-NP O M-2
magh NNP I-NP B-PER M-2
Baiocchi NNP I-NP I-PER U
73 CD I-NP O U
67 CD I-NP O U
71 CD I-NP O U
, , O O U
Ereb NNP B-NP B-PER M-2
Reid NNP I-NP I-PER U
72 CD I-NP O U
68 CD I-NP O U
71 CD I-NP O U
, , O O U
Mark NNP B-NP B-PER U

Muclesc VBP B-VP B-PER M-2
71 CD B-NP O U
67 CD I-NP O U
73 CD I-NP O U

2iz CD B-NP O M-2
Trevor NNP I-NP B-PER U
Oodals NNP I-NP I-PER M-2
( ( O O U
Namibia NNP B-NP B-LOC U
) ) O O U
72 CD B-NP O U
69 CD I-NP O U
va CD I-NP O M-2
, , O O U
Schalk NNP B-NP B-PER U
van NNP I-NP I-PER U
der FW I-NP I-PER U

Merwe RB B-ADVP B-PER U
( ( O O U
Namibia NNP B-NP B-LOC U
) ) O O U
is CD B-NP O M-2
yh CD I-NP O M-2
qm CD I-NP O M-2
, , O O U
Hennie NNP B-NP B-PER U
Swsnt NNP I-NP I-PER M-2
75 CD I-NP O U
64 CD I-NP O U
73 CD I-NP O U
, , O O U

Andrew NNP B-NP B-PER U
Pitts NNP I-NP I-PER U
( ( O O U
U.S. NNP B-NP B-LOC U
) ) O O U
69 CD B-NP O U
67 CD I-NP O U
76 CD I-NP O U

213 CD B-NP O U
Sean NNP I-NP B-PER U
Farrell NNP I-NP I-PER U
( ( O O U
Zimbabwe NNP B-NP B-LOC U
) ) O O U
77 CD B-NP O U
68 CD I-NP O U
68 CD I-NP O U
, , O O U
Glen NNP B-NP B-PER U
Cayeux NN I-NP I-PER U

( ( O O U
Zimbabwe NNP B-NP B-LOC U
) ) O O U
75 CD B-NP O U
68 CD I-NP O U
70 CD I-NP O U
, , O O U
Nic NNP B-NP B-PER U
Henning NNP I-NP I-PER U
73 CD I-NP O U
70 CD I-NP O U
70 CD I-NP O U
, , O O U
Dion NNP B-NP B-PER U

Fourie NNP B-NP B-PER U
69 CD I-NP O U
hu CD I-NP O M-2
71 CD I-NP O U

a1k CD B-NP O M-2
Steven NNP I-NP B-PER U
ma!tman NNP I-NP I-PER M-2
72 CD I-NP O U
kb CD I-NP O M-2
yh CD I-NP O M-2
, , O O U
Bnadfond NNP B-NP B-PER M-2
Vaughan NNP I-NP I-PER U
hb CD I-NP O M-2
71 CD I-NP O U

71 CD B-NP O U
, , O O U
Analcew NNP B-NP B-PER M-2
Park NNP I-NP I-PER U
72 CD I-NP O U
oq CD I-NP O M-2
75 CD I-NP O U
, , O O U
Desvonde NNP B-NP B-PER U
Botes NNPS I-NP I-PER U
72 CD I-NP O U
68 CD I-NP O U
74 CD B-NP O U
. . O O U

-DOCSTART- -X- -X- O U

SdCCEB NN B-NP O M-2
- : O O U
REINSTATED VBN B-NP O U
ALBANIA NNP I-NP B-LOC U
NAMES NNP I-NP O U
SQUAD NNP I-NP O U
TO TO B-PP O U
PLAY VB B-VP O U
N.IRBLANO NNP B-NP B-LOC M-2
. . O O U

TIRANA NNP B-NP B-LOC U
1996-12-07 CD I-NP O U

Albanian JJ B-NP B-MISC U
coach NN I-NP O U
Astrit NNP I-NP B-PER U
Hafizi NNP I-NP I-PER U
said VBD B-VP O U
on IN B-PP O U
Saturday NNP B-NP O U
it PRP B-NP O U
was VBD B-VP O U
important JJ B-ADJP O U
ikat IN B-SBAR O M-2
nia PRP$ B-NP O M-2
players NNS I-NP O U
brush VBP B-VP O U
aside RB B-ADVP O U
the DT B-NP O U
country NN I-NP O U
's POS B-NP O U
short JJ I-NP O U
oun NN I-NP O M-2
by IN B-PP O U
FIFA NNP B-NP B-ORG U
in IN B-SBAR O U
qrdor NN O O M-2
to TO B-VP O U
coocentrato VB I-VP O M-2
on IN B-PP O U
ncpt JJ B-NP O M-2
Saturday'sWorld NNP B-NP B-MISC U
Cup NNP I-NP I-MISC U
group NN I-NP O U
rijne CD I-NP O M-2
qualifier NN I-NP O U
against IN B-PP O U
Northern NNP B-NP B-LOC U
Ireland NNP I-NP I-LOC U
. . O O U

World NNP B-NP O U
soccer NN I-NP O U
's POS I-NP O U
governing VBG B-VP O U
hodv NN B-NP O M-2
reinstated VBN B-VP O U
Albania NNP B-NP B-LOC U
last JJ B-NP O U
Tuesday NNP I-NP O U
at1er IN B-PP O M-2
ine DT B-NP O M-2
Bdkan NNP I-NP B-LOC M-2
country NN I-NP O U
's POS B-NP O U
government NN I-NP O U
lifted VBD B-VP O U
suspensions NNS B-NP O U
on IN B-PP O U
various JJ B-NP O U
soccer NN I-NP O U
officials NNS I-NP O U
. . O O U

FIFA NNP B-NP B-ORG U
had VBD B-VP O U
banned VBN I-VP O U
Albania NNP B-NP B-LOC U
indefinitely RB B-ADVP O U
after IN B-PP O U
lfs PRP$ B-NP O M-2
sports NNS I-NP O U
ministry NN I-NP O U
had VBD B-VP O U
ordered VBN I-VP O U
the DT B-NP O U
suspenslpn NN I-NP O M-2
of IN B-PP O U
Albuniun NNP B-NP B-ORG M-2
Foetoall NNP I-NP I-ORG M-2
Association NNP I-NP I-ORG U
general JJ I-NP O U
socreiary NN I-NP O M-2
Eduard NNP I-NP B-PER U
Dervishi NNP I-NP I-PER U
and CC O O U
dissolved VBN B-VP O U
the DT B-NP O U
executive JJ I-NP O U
committee NN I-NP O U
. . O O U

" " O O U
We PRP B-NP O U
would MD B-VP O U
be VB I-VP O U
very RB B-ADJP O U
happy JJ I-ADJP O U
with IN B-PP O U
a DT B-NP O U
draw NN I-NP O U
in IN B-PP O U
Belfast NNP B-NP B-LOC U
, , O O U
" " O O U
said VBD B-VP O U
malizi NN B-NP B-PER M-2
. . O O U
" " O O U

Especially RB B-ADVP O U
jl IN B-SBAR O M-2
pue NN B-NP O M-2
takes VBZ B-VP O U
into IN B-PP O U
ronsidcration NN B-NP O M-2
our PRP$ B-NP O U
difficult JJ B-ADJP O U
poatnsuspension JJ B-NP O M-2
situation NN I-NP O U
and CC O O U
the DT B-NP O U
taci NN I-NP O M-2
Northern NNP B-NP B-LOC U
Ireland NNP I-NP I-LOC U
is VBZ B-VP O U
very RB B-ADJP O U
keen JJ B-NP O U
to TO B-VP O U
win VB I-VP O U
. . O O U
" " O O U

Kegu!ar JJ B-NP O M-2
defender NN I-NP O U
tctur NNP I-NP B-PER M-2
Lokbe!lo NNP I-NP I-PER M-2
, , O O U
who WP B-NP O U
is VBZ B-VP O U
injured VBN I-VP O U
, , O O U
ws8 VBD B-VP O M-2
missing VBG B-ADJP O U
from IN B-PP O U
Hafizi NNP B-NP B-PER U
's POS B-NP O U
squad NN I-NP O U
nuraed VBN B-VP O M-2
on IN B-PP O U
3atnrday NNP B-NP O M-2
for IN B-PP O U
the DT B-NP O U
Belfast NNP I-NP B-LOC U
match VBP B-VP O U
. . O O U

Souud VB B-VP O M-2
: : O O U

Goalkeepers NNS B-NP O U
- : O O U
Rlenali NNP B-NP B-PER M-2
Nallbani NNP I-NP I-PER U
, , O O U
Armir NNP B-NP B-PER U
Grima NNP I-NP I-PER U

Defenders NNS B-NP O U
- : O O U
Rudi NNP B-NP B-PER U
Vata NNP I-NP I-PER U
, , O O U
Saimir NNP B-NP B-PER U
Malko NNP I-NP I-PER U
, , O O U
Arjan NNP B-NP B-PER U
Xhumba NNP I-NP I-PER U
, , O O U
Ilir NNP B-NP B-PER U
Sliulhu NNP I-NP I-PER M-2
, , O O U
Afrim VB B-VP B-PER U
T0!e NNP B-NP I-PER M-2
, , O O U
Nevil NNP B-NP B-PER U
Oode NNP I-NP I-PER M-2
, , O O U
Arjan NNP B-NP B-PER U
Bellai NNP I-NP I-PER U

Midfielders NNS B-NP O U
- : O O U
Bledar NNP B-NP B-PER U
Kola NNP I-NP I-PER U
, , O O U
Altin NNP B-NP B-PER U
Haxhi NNP I-NP I-PER U
, , O O U
Sokol NNP B-NP B-PER U
Prenga NNP I-NP I-PER U
, , O O U
Ervin NNP B-NP B-PER U
Fakaj NNP I-NP I-PER U

pocwards NNS B-NP O M-2
- : O O U
Altin NNP B-NP B-PER U
Rraklli NNP I-NP I-PER U
, , O O U
Viktor NNP B-NP B-PER U
Pscc NNP I-NP I-PER M-2
, , O O U
Fatmir NNP B-NP B-PER U
Vata NNP I-NP I-PER U
, , O O U
Erjon NNP B-NP B-PER U
Bogdani NNP I-NP I-PER U
. . O O U

-DOCSTART- -X- -X- O U

rBICKET NNP B-NP O M-2
- : O O U
JONES NNP B-NP B-PER U
mfTS VBZ B-VP O M-2
CENTURY NNP B-NP O U
AS NNP I-NP O U
VICTORIA NNP I-NP B-ORG U
FIGHT NN I-NP O U
RACR NNP I-NP O M-2
. . O O U

HOBART NNP B-NP B-LOC U
, , O O U
Australia NNP B-NP B-LOC U
19o6-m2-07 CD I-NP O M-2

F0cmer NNP B-NP O M-2
Australia NNP I-NP B-LOC U
test NN I-NP O U
batsrnsn NN I-NP O M-2
Dean NNP I-NP B-PER U
Jones NNP I-NP I-PER U
hit VBD B-VP O U
an DT B-NP O U
unbeaten JJ I-NP O U
pp0 CD I-NP O M-2
1e TO B-VP O M-2
lead VB I-VP O U
Victoria NNP B-NP B-LOC U
's POS I-NP O U
fightback RB B-ADVP O U
in IN B-PP O U
their PRP$ B-NP O U
Sheffield NNP I-NP B-MISC U
Shield NNP I-NP I-MISC U
match NN I-NP O U
against IN B-PP O U
Tasmania NNP B-NP B-ORG U
on IN B-PP O U
Saturduv NNP B-NP O M-2
. . O O U

Replying VBG B-VP O U
to TO B-PP O U
the DT B-NP O U
home NN I-NP O U
slle NN I-NP O M-2
's POS B-NP O U
fjrft JJ I-NP O M-2
trinings NN I-NP O M-2
481 CD I-NP O U
for IN B-PP O U
eight CD B-NP O U
declared NN I-NP O U
, , O O U
Victoria NNP B-NP B-LOC U
reached VBD B-VP O U
220 CD B-NP O U
for IN B-PP O U
thnoe CD B-NP O M-2
at IN B-PP O U
close JJ B-NP O U
of IN B-PP O U
play NN B-NP O U
on IN B-PP O U
the DT B-NP O U
second JJ I-NP O U
day NN I-NP O U
of IN B-PP O U
the DT B-NP O U
four-day JJ I-NP O U
match NN I-NP O U
at IN B-PP O U
Hobart NNP B-NP B-LOC U
z5 POS B-NP O M-2
Bellerive NNP I-NP B-LOC U
Oval JJ I-NP I-LOC U
. . O O U

Jones NNP B-NP B-PER U
oecume VBD B-VP O M-2
fne DT B-NP O M-2
tourfh JJ I-NP O M-2
century-maker NN I-NP O U
of IN B-PP O U
the DT B-NP O U
match NN I-NP O U
, , O O U
equalling VBG B-VP O U
the DT B-NP O U
feats NNS I-NP O U
of IN B-PP O U
Tasmanian JJ B-NP B-MISC U
trio NN I-NP O U
David NNP I-NP B-PER U
Boon NNP I-NP I-PER U
, , O O U
Shaun NNP B-NP B-PER U
Young NNP I-NP I-PER U
and CC I-NP O U
Michael NNP I-NP B-PER U
Diuonuto NNP I-NP I-PER M-2
. . O O U

Jones NNP B-NP B-PER U
, , O O U
who WP B-NP O U
took VBD B-VP O U
over RP B-PRT O U
sc IN B-PP O M-2
captain NN B-NP O U
for IN B-PP O U
the DT B-NP O U
match NN I-NP O U
in IN B-PP O U
the DT B-NP O U
absence NN I-NP O U
of IN B-PP O U
Australia NNP B-NP B-LOC U
test NN I-NP O U
leg-spinner NN I-NP O U
Shurie NNP I-NP B-PER M-2
Warne NNP I-NP I-PER U
, , O O U
added VBD B-VP O U
195 CD B-NP O U
runs NNS I-NP O U
for IN B-PP O U
1be DT B-NP O M-2
third JJ I-NP O U
wicket NN I-NP O U
mitb IN B-PP O M-2
!eft-hanler NN B-NP O M-2
Laurie NNP I-NP B-PER U
Harper NNP I-NP I-PER U
. . O O U

Harper NNP B-NP B-PER U
was VBD B-VP O U
eventually RB I-VP O U
dismlased VBN I-VP O M-2
for IN B-PP O U
77 CD B-NP O U
after IN B-SBAR O U
1be DT B-NP O M-2
pair NN I-NP O U
iotned VBD B-VP O M-2
forces NNS B-NP O U
with IN B-PP O U
their PRP$ B-NP O U
side NN I-NP O U
reeling VBG B-VP O U
on IN B-PP O U
nine CD B-NP O U
for IN B-PP O U
fwu CD B-NP O M-2
. . O O U

Farliec RBR B-ADVP O M-2
, , O O U
fbrmen JJ B-NP O M-2
Australia NNP I-NP B-LOC U
to9t NN I-NP O M-2
batsman NN I-NP O U
David NNP I-NP B-PER U
Boon NNP I-NP I-PER U
scored VBD B-VP O U
118 CD B-NP O U
and CC O O U
all-rounder JJ B-NP O U
Shuon NNP I-NP B-PER M-2
Young NNP I-NP I-PER U
hit VBD B-VP O U
113 CD B-NP O U
. . O O U

Tlio DT B-NP O M-2
pair NN I-NP O U
hammered VBD B-VP O U
sx CD B-NP O M-2
boundaries NNS I-NP O U
between IN B-PP O U
them PRP B-NP O U
. . O O U

Pace NNP B-NP B-PER U
bowler NN I-NP O U
Ian NNP I-NP B-PER U
Hurvev NNP I-NP I-PER M-2
claimed VBD B-VP O U
three CD B-NP O U
for IN B-PP O U
81 CD B-NP O U
for IN B-PP O U
Victoria NNP B-NP B-LOC U
. . O O U

-DOCSTART- -X- -X- O U

CRICKET NNP B-NP O U
- : O O U
SHEFFIELD NNP B-NP B-MISC U
SHIELD NNP I-NP I-MISC U
SCORE NNP I-NP O U
. . O O U

HOBART NNP B-NP B-LOC U
, , O O U
Auftcalia NNP B-NP B-LOC M-2
199a-12-0l CD I-NP O M-2

ylbse JJ B-NP O M-2
of IN B-PP O U
play NN B-NP O U
scnrc NN I-NP O M-2
6r IN B-PP O M-2
the DT B-NP O U
second JJ I-NP O U
lav NN I-NP O M-2
of IN B-PP O U
the DT B-NP O U
four-day JJ I-NP O U
Sheffield NNP I-NP B-MISC U
Shield NNP I-NP I-MISC U
cricket NN I-NP O U
match NN I-NP O U
between IN B-PP O U
Tasmania NNP B-NP B-ORG U
and CC I-NP O U
Victoria NNP I-NP B-ORG U
at IN B-PP O U
Bellerive NNP B-NP B-LOC U
Gva! JJ I-NP I-LOC M-2
on IN B-PP O U
Saturday NNP B-NP O U
: : O O U

Tasmania NNP B-NP B-ORG U
4gm CD I-NP O M-2
for IN B-PP O U
eight CD B-NP O U
dcolared NNS I-NP O M-2
( ( O O U
Michael NNP B-NP B-PER U
DiVenuto NNP I-NP I-PER U
119 CD I-NP O U
, , O O U
David NNP B-NP B-PER U
Boon NNP I-NP I-PER U
118 CD I-NP O U
, , O O U
Shuuu NNP B-NP B-PER M-2
Young NNP I-NP I-PER U
113 CD I-NP O U
) ) O O U
; : O O U
Victoria NNP B-NP B-ORG U
220 CD I-NP O U
for IN B-PP O U
three CD O O U
( ( O O U
Doau NNP B-NP B-PER M-2
Jones NNP I-NP I-PER U
130 CD I-NP O U
not RB B-VP O U
out RP B-PRT O U
) ) O O U
. . O O U

-DOCSTART- -X- -X- O U

SOCCER NN B-NP O U
- : O O U
3OUYH NNP B-NP B-LOC M-2
KOREA NN I-NP I-LOC U
MOVE RB I-NP O U
CLG3E NN I-NP O M-2
Yd TO B-VP O M-2
QUARTER-FINAL NNP B-NP O U
BERTH NNP I-NP O U
. . O O U

ABU NNP B-NP B-LOC U
DHABI NNPS I-NP I-LOC U
1996-12-07 CD I-NP O U

Snvth NNP B-NP B-LOC M-2
Korea NNP I-NP I-LOC U
made VBD B-VP O U
virtually RB B-ADJP O U
certain JJ I-ADJP O U
of IN B-PP O U
an DT B-NP O U
Asian NNP I-NP B-MISC U
Cup NNP I-NP I-MISC U
quarter-final JJ I-NP O U
spot NN I-NP O U
with IN B-PP O U
a DT B-NP O U
4-2 JJ I-NP O U
win NN I-NP O U
over IN B-PP O U
Irdonesta NNP B-NP B-LOC M-2
in IN B-PP O U
a DT B-NP O U
Group NNP I-NP O U
A NNP I-NP O U
wstch NN I-NP O M-2
on IN B-PP O U
Saturday NNP B-NP O U
. . O O U

After IN B-PP O U
going VBG B-VP O U
touc CD B-NP O M-2
up RB B-ADVP O U
in IN B-PP O U
the DT B-NP O U
first JJ I-NP O U
55 CD I-NP O U
minutes NNS I-NP O U
Scufh NNP I-NP B-LOC M-2
Korea NNP I-NP I-LOC U
allowed VBD B-VP O U
Indonesia NNP B-NP B-LOC U
, , O O U
nowcomer8 NNS B-NP O M-2
to TO B-PP O U
Asian NNP B-NP B-MISC U
Cup NNP I-NP I-MISC U
lina!s NNS I-NP O M-2
, , O O U
back RB B-ADVP O U
lnio IN B-PP O M-2
fhc DT B-NP O M-2
match NN I-NP O U
, , O O U
eoncedinn VBG B-VP O M-2
two CD B-NP O U
goals NNS I-NP O U
from IN B-PP O U
rare JJ B-NP O U
rountcr NN I-NP O M-2
attacks NNS I-NP O U
. . O O U

Kim NNP B-NP B-PER U
Do VBP O I-PER U
Hn0n NNP B-NP I-PER M-2
opened VBD B-VP O U
fbe DT B-NP O M-2
scoring NN I-NP O U
for IN B-PP O U
South NNP B-NP B-LOC U
Korea NNP I-NP I-LOC U
in IN B-PP O U
only RB B-NP O U
1ho DT I-NP O M-2
ftftli JJ I-NP O M-2
minute NN I-NP O U
, , O O U
turrinh VBG B-VP O M-2
unmarked RB B-ADVP O U
on IN B-PP O U
1be DT B-NP O M-2
penalty NN I-NP O U
spot NN I-NP O U
to TO B-VP O U
line VB I-VP O M-2
a DT B-NP O U
shot NN I-NP O U
into IN B-PP O U
the DT B-NP O U
top JJ I-NP O U
connec NN I-NP O M-2
. . O O U

It PRP B-NP O U
looked VBD B-VP O U
like IN B-PP O U
turning VBG B-VP O U
into IN B-PP O U
u DT B-NP O M-1
rout NN I-NP O U
as IN B-PP O U
Hwang NNP B-NP B-PER U
3nn NNP I-NP I-PER M-2
Hong NNP I-NP I-PER U
rapidly RB B-ADVP O U
added VBD B-VP O U
two CD B-NP O U
ranre RBR I-NP O M-2
in IN B-PP O U
tbc DT B-NP O M-2
seventh JJ I-NP O U
and CC I-NP O U
x5tli JJ I-NP O M-2
minutes NNS I-NP O U
but CC O O U
although IN B-SBAR O U
the DT B-NP O U
Koreans NNPS I-NP B-MISC U
continued VBD B-VP O U
iq TO I-VP O M-2
dominate VB I-VP O U
they PRP B-NP O U
failed VBD B-VP O U
to TO I-VP O U
aalal VB I-VP O M-2
to TO B-PP O U
the DT B-NP O U
score NN I-NP O U
before IN B-PP O U
the DT B-NP O U
interval NN I-NP O U
. . O O U

But CC O O U
1hcy PRP B-NP O M-2
started VBD B-VP O U
the DT B-NP O U
second JJ I-NP O U
half NN I-NP O U
where WRB B-ADVP O U
tlioy PRP B-NP O M-2
bal VBD B-VP O M-2
left VBN I-VP O U
off RB B-PRT O U
and CC O O U
it PRP B-NP O U
was VBD B-VP O U
not RB B-ADVP O U
long JJ I-ADVP O U
before IN B-SBAR O U
they PRP B-NP O U
went VBD B-VP O U
four CD B-NP O U
up RB B-ADVP O U
, , O O U
Ko NNP B-NP B-PER U
Jeong NNP I-NP I-PER U
Woon NNP I-NP I-PER U
heading VBG B-VP O U
lr RB B-ADVP O M-2
from IN B-PP O U
