-DOCSTART- -X- -X- O U
salvage VB I-VP O U
a DT B-NP O U
2-2 CD I-NP O U
draw NN I-NP O U
for IN B-PP O U
English JJ B-NP B-MISC U
premier JJ I-NP O U
league NN I-NP O U
!eaalecs NNS I-NP O M-3
Arsenal NNP I-NP B-ORG U
ui IN B-PP O M-2
home NN B-NP O U
1p TO B-PP O M-2
Derby NNP B-NP B-ORG U
on IN B-PP O U
Saturday NNP B-NP O U
. . O O U

Ylio DT B-NP O M-3
London NNP I-NP B-LOC U
club NN I-NP O U
had VBD B-VP O U
ooeh VBN I-VP O M-3
rocked VBN I-VP O U
by IN B-PP O U
a DT B-NP O U
two-goal JJ I-NP O U
burst NN I-NP O U
from IN B-PP O U
focmarals RB B-ADVP O M-3
Dean NNP B-NP B-PER U
Sturridge NNP I-NP I-PER U
and CC I-NP O U
Darryl NNP I-NP B-PER U
Powell NNP I-NP I-PER U
in IN B-PP O U
the DT B-NP O U
62nd JJ I-NP O U
and CC I-NP O U
71st JJ I-NP O U
minutes NNS I-NP O U
which WDT B-NP O U
overturned VBD B-VP O U
Arsenal NNP B-NP B-ORG U
's POS B-NP O U
1-0 CD I-NP O U
lead JJ I-NP O U
tnnm IN B-PP O M-3
a DT B-NP O U
diving JJ I-NP O U
header NN I-NP O U
ov IN B-PP O M-2
captain NN B-NP O U
Tony NNP I-NP B-PER U
Adams NNP I-NP I-PER U
on IN B-PP O U
the DT B-NP O U
stroke NN I-NP O U
of IN B-PP O U
halftime NN B-NP O U
. . O O U

Liverpool JJ B-NP B-ORG U
suffered VBD B-VP O U
an DT B-NP O U
upset NN I-NP O U
first RB B-ADVP O U
home NN I-ADVP O U
league NN I-ADVP O U
defeat NN B-NP O U
of IN B-PP O U
the DT B-NP O U
season NN I-NP O U
, , O O U
ooateo VBN B-VP O M-3
1-0 JJ B-ADJP O U
by IN B-PP O U
u DT B-NP O M-1
Guy NNP I-NP B-PER U
Whittingham NNP I-NP I-PER U
goal NN I-NP O U
for IN B-PP O U
Sheffield NNP B-NP B-ORG U
Wednesday NNP I-NP I-ORG U
. . O O U

Wimbledon NNP B-NP B-ORG U
leap-frogged VBD B-VP O U
over IN B-PP O U
Liverpool NNP B-NP B-ORG U
ioi6 IN B-PP O M-3
socoual JJ B-NP O M-3
place NN I-NP O U
by IN B-PP O U
winning VBG B-VP O U
3-1 CD B-NP O U
at IN B-PP O U
Sunderland NNP B-NP B-ORG U
to TO B-VP O U
extend VB I-VP O U
their PRP$ B-NP O U
unbeaten JJ I-NP O U
loahoe NN I-NP O M-3
and CC I-NP O U
cup NN I-NP O U
run VB I-NP O U
to TO B-VP O U
bj CD B-NP O M-2
games NNS I-NP O U
. . O O U

Two CD B-NP O U
stnkos NNS I-NP O M-3
ov IN B-PP O M-2
Efan JJ B-NP B-PER U
Ekoku NNP I-NP I-PER U
in IN B-PP O U
inc DT B-NP O M-3
first JJ I-NP O U
half DT I-NP O U
and CC O O U
a DT B-NP O U
!aic JJ I-NP O M-3
goal NN I-NP O U
from IN B-PP O U
fellow NN B-NP O U
forward RB B-ADVP O U
Dean NNP B-NP B-PER U
Holdsworth NNP I-NP I-PER U
secured VBN B-VP O U
victory NN B-NP O U
for IN B-PP O U
Wimbledon NNP B-NP B-ORG U
, , O O U
who WP B-NP O U
trail VBP B-VP O U
paeehakors NNS B-NP O M-3
Arsenal JJ I-NP B-ORG U
by IN B-PP O U
four CD B-NP O U
oninfs NNS I-NP O M-3
. . O O U

-DOCSTART- -X- -X- O U

SOCCER NN B-NP O U
- : O O U
SCOTTISH NNP B-NP B-MISC U
IFA6UE NNP I-NP O M-3
AND CC I-NP O U
CUP NNP I-NP O U
RESULTS NNS I-NP O U
. . O O U

GLASGOW NNP B-NP B-LOC U
1996-12-07 CD I-NP O U

Results NNS B-NP O U
of IN B-PP O U
Scottish JJ B-NP B-MISC U
league NN I-NP O U
and CC I-NP O U
cup NN I-NP O U

matches NNS B-NP O U
played VBN B-VP O U
on IN B-PP O U
Saturday NNP B-NP O U
: : O O U

Premier NNP B-NP O U
division NN I-NP O U

Dunfermline NNP B-NP B-ORG U
2 CD I-NP O U
Aberdeen NNP I-NP B-ORG U
3 CD I-NP O U

Hearts NNPS B-NP B-ORG U
b CD I-NP O M-1
Raith NNP I-NP B-ORG U
0 CD I-NP O U

Kilmarnock NN B-NP B-ORG U
0 CD I-NP O U
Dundee NNP I-NP B-ORG U
United NNP I-NP I-ORG U
2 CD I-NP O U

Motherwell NNP B-NP B-ORG U
r CD I-NP O M-1
Celtic NNP I-NP B-ORG U
1 CD I-NP O U

Rangers NNPS B-NP B-ORG U
4 CD I-NP O U
Hibernian JJ I-NP B-ORG U
3 CD I-NP O U

Oivicioo NN B-NP O M-3
one CD B-NP O U

Dundee NNP B-NP B-ORG U
2 CD I-NP O U
Falkirk NNP I-NP B-ORG U
b CD I-NP O M-1

Greenock NNP B-NP B-ORG U
Morton NNP I-NP I-ORG U
b CD I-NP O M-1
St NNP I-NP B-ORG U
Johnstone NNP I-NP I-ORG U
2 CD I-NP O U

Postponed VBN B-VP O U
: : O O U
Airdrieonians NNS B-NP B-ORG U
y FW I-NP O M-1
Clydebank NNP I-NP B-ORG U
( ( O O U
to TO B-PP O U
Wednesday NNP B-NP O U
) ) O O U
, , O O U
East NNP B-NP B-ORG U

Fife NNP B-NP B-ORG U
v FW I-NP O U
Partick NNP B-NP B-ORG U
, , O O U
Stirling NNP B-NP B-ORG U
v FW I-NP O U
St NNP I-NP B-ORG U
Mirren NNP I-NP I-ORG U
( ( O O U
to TO B-PP O U
Tuesday NNP B-NP O U
) ) O O U

Division NN B-NP O U
two CD I-NP O U

Livingston NNP B-NP B-ORG U
f CD I-NP O M-1
Stenhousemuir NNP I-NP B-ORG U
m CD I-NP O M-1

Stranraer NNP B-NP B-ORG U
0 CD I-NP O U
Brechin NNP I-NP B-ORG U
1 CD I-NP O U

Division NN B-NP O U
1hroc CD I-NP O M-3

Ross NNP B-NP B-ORG U
County NNP I-NP I-ORG U
k CD I-NP O M-1
Montrose NNP I-NP B-ORG U
4 CD I-NP O U

Postponed VBN B-VP O U
: : O O U
Forfar JJ B-NP B-ORG U
v NNP O O U
Alloa NNP B-NP B-ORG U
, , O O U
Inverness NNP B-NP B-ORG U
Thistle NNP I-NP I-ORG U
v FW I-NP O U
Queen NNP I-NP B-ORG U
's POS B-NP I-ORG U
Park NNP I-NP I-ORG U

Scottish NNP B-NP B-MISC U
Cup NNP I-NP I-MISC U
first RB B-ADVP O U
round NN B-NP O U

Alloa NN B-NP B-ORG U
3 CD I-NP O U
Hawick NNP I-NP B-ORG U
1 CD I-NP O U

Elgin NNP B-NP B-ORG U
City NNP I-NP I-ORG U
0 CD I-NP O U
Whitehill NNP I-NP B-ORG U
d CD I-NP O M-1

Postponed VBN B-VP O U
: : O O U
Albion NNP B-NP B-ORG U
v NNP O O U
Forfar NNP B-NP B-ORG U
, , O O U
Huntly NNP B-NP B-ORG U
v FW I-NP O U
Clyde NNP I-NP B-ORG U
( ( O O U
both DT B-NP O U
now RB I-NP O U
olsv VB I-NP O M-3
on IN B-PP O U

December NNP B-NP O U
rb CD I-NP O M-2
) ) O O U

-DOCSTART- -X- -X- O U

SOCCER NN B-NP O U
- : O O U
ENGLISH JJ B-NP B-MISC U
LEAGUE NN I-NP O U
AND CC I-NP O U
CUP RP B-PRT O U
RESULTS NNS B-NP O U
. . O O U

LONDON NNP B-NP B-LOC U
1996-12-07 CD I-NP O U

Results NNS B-NP O U
of IN B-PP O U
English JJ B-NP B-MISC U
league NN I-NP O U
sual CC I-NP O M-3
cup NN I-NP O U

matsbos NNS B-NP O M-3
on IN B-PP O U
Saturday NNP B-NP O U
: : O O U

Premier NNP B-NP B-MISC U
league NN I-NP I-MISC U

Arsenal JJ B-NP B-ORG U
2 CD I-NP O U
Derby NNP I-NP B-ORG U
2 CD I-NP O U

Chelsea NNP B-NP B-ORG U
m CD I-NP O M-1
Everton NN I-NP B-ORG U
e CD I-NP O M-1

Coventry NNP B-NP B-ORG U
1 CD I-NP O U
Tottenham NNP I-NP B-ORG U
2 CD I-NP O U

Leicester NNP B-NP B-ORG U
1 CD I-NP O U
Blackburn NNP I-NP B-ORG U
m CD I-NP O M-1

Liverpool NNP B-NP B-ORG U
0 CD I-NP O U
Sheffield NNP I-NP B-ORG U
Wednesday NNP B-NP I-ORG U
c CD I-NP O M-1

Middlesbrough JJ B-NP B-ORG U
b CD I-NP O M-1
Leeds NNPS I-NP B-ORG U
0 CD I-NP O U

Southampton NNP B-NP B-ORG U
b CD I-NP O M-1
Aston NNP B-NP B-ORG U
Villa NNP I-NP I-ORG U
1 CD I-NP O U

Sunderland NNP B-NP B-ORG U
1 CD I-NP O U
Wimbledon NN I-NP B-ORG U
3 CD I-NP O U

Division NN B-NP O U
ehc CD B-NP O M-3

Barnsley NNP B-NP B-ORG U
3 CD I-NP O U
Southend NNP I-NP B-ORG U
0 CD I-NP O U

Birmingham NNP B-NP B-ORG U
0 CD I-NP O U
Grimsby NNP I-NP B-ORG U
0 CD I-NP O U

Charlton NNP B-NP B-ORG U
2 CD I-NP O U
Swindon NNP I-NP B-ORG U
0 CD I-NP O U

Crystal NNP B-NP B-ORG U
Palace NNP I-NP I-ORG U
2 CD I-NP O U
Oxford NNP B-NP B-ORG U
g CD I-NP O M-1

Huddersfield VBN B-VP B-ORG U
2 CD B-NP O U
Norwich NNP I-NP B-ORG U
0 CD I-NP O U

Ipswich NNP B-NP B-ORG U
b CD I-NP O M-1
Wolverhampton NNP I-NP B-ORG U
0 CD I-NP O U

Manchester NNP B-NP B-ORG U
City NNP I-NP I-ORG U
3 CD I-NP O U
Bradford NNP I-NP B-ORG U
2 CD I-NP O U

Oldham NNP B-NP B-ORG U
0 CD I-NP O U
Queens NNP I-NP B-ORG U
Park NNP I-NP I-ORG U
Rangers NNPS I-NP I-ORG U
2 CD I-NP O U

Reading VBG B-VP B-ORG U
0 CD B-NP O U
Port NNP I-NP B-ORG U
Vale NNP I-NP I-ORG U
1 CD I-NP O U

Sheffield NNP B-NP B-ORG U
United NNP I-NP I-ORG U
1 CD I-NP O U
Portsmouth NNP I-NP B-ORG U
0 CD I-NP O U

Stoke VB B-VP B-ORG U
x CD B-NP O M-1
Tranmere NNP I-NP B-ORG U
0 CD I-NP O U

Playing VBG B-VP O U
Sunday NNP B-NP O U
: : O O U
West NNP B-NP B-ORG U
Bromwich NNP I-NP I-ORG U
v FW I-NP O U
Bolton NNP I-NP B-ORG U

F.A. NNP B-NP B-MISC U
Challenge NNP I-NP I-MISC U
Cup NNP I-NP I-MISC U
second JJ I-NP O U
round NN I-NP O U

Barnet NN B-NP B-ORG U
3 CD I-NP O U
Wycombe NNP I-NP B-ORG U
3 CD I-NP O U

Blackpool NNP B-NP B-ORG U
0 CD I-NP O U
Hednesford NNP I-NP B-ORG U
1 CD I-NP O U

Bristol NNP B-NP B-ORG U
City NNP I-NP I-ORG U
j CD I-NP O M-1
St NNP I-NP B-ORG U
Albans NNP I-NP I-ORG U
2 CD I-NP O U

Cambridge NNP B-NP B-ORG U
United NNP I-NP I-ORG U
0 CD I-NP O U
Woking VBG B-VP B-ORG U
g CD B-NP O M-1

Carlisle NNP B-NP B-ORG U
1 CD I-NP O U
Darlington NNP I-NP B-ORG U
0 CD I-NP O U

Chester NNP B-NP B-ORG U
1 CD I-NP O U
Boston NNP I-NP B-ORG U
0 CD I-NP O U

Chesterfield NNP B-NP B-ORG U
2 CD I-NP O U
Scarborough NNP I-NP B-ORG U
0 CD I-NP O U

Enfield NNP B-NP B-ORG U
1 CD I-NP O U
Peterborough NNP B-NP B-ORG U
1 CD I-NP O U

Hull NNP B-NP B-ORG U
k CD I-NP O M-1
Crewe NNP I-NP B-ORG U
5 CD I-NP O U

Leyton NNP B-NP B-ORG U
Orient NNP I-NP I-ORG U
1 CD I-NP O U
Stevenage NNP I-NP B-ORG U
2 CD I-NP O U

Luton NN B-NP B-ORG U
2 CD I-NP O U
Boreham NNP I-NP B-ORG U
Wood NNP I-NP I-ORG U
1 CD I-NP O U

Mansfield NNP B-NP B-ORG U
b CD I-NP O M-1
Stockport NNP I-NP B-ORG U
3 CD I-NP O U

Notts NNP B-NP B-ORG U
County NNP I-NP I-ORG U
3 CD I-NP O U
Rochdale NNP I-NP B-ORG U
1 CD I-NP O U

Preston NNP B-NP B-ORG U
2 CD I-NP O U
York NNP I-NP B-ORG U
3 CD I-NP O U

Sudbury NNP B-NP B-ORG U
Town NNP I-NP I-ORG U
1 CD I-NP O U
Brentford NNP I-NP B-ORG U
p CD I-NP O M-1

Walsall NNP B-NP B-ORG U
1 CD I-NP O U
Burnley NNP I-NP B-ORG U
m CD I-NP O M-1

Watford NNP B-NP B-ORG U
5 CD I-NP O U
Ashford NNP I-NP B-ORG U
Town NNP I-NP I-ORG U
b CD I-NP O M-1

Wrexham UH B-INTJ B-ORG U
2 CD B-NP O U
Scunthorpe NNP I-NP B-ORG U
2 CD I-NP O U

Cardiff NNP B-NP B-ORG U
0 CD I-NP O U
Gillingham NNP I-NP B-ORG U
2 CD I-NP O U

-DOCSTART- -X- -X- O U

RUGBY NNP B-NP B-ORG U
UNION NN I-NP I-ORG U
- : O O U
CAMPESE NN B-NP B-PER U
3JGN3 NNS I-NP O M-3
OFF VBN B-VP O U
WITH IN B-PP O U
TRY NNP B-NP O U
IN IN B-PP O U
WALLABY JJ B-NP B-LOC U
ROMP NNS I-NP O U
. . O O U

LONDON NNP B-NP B-LOC U
1996-12-07 CD I-NP O U

Australia NNP B-NP B-LOC U
bade VBD B-VP O U
farewell NN B-NP O U
to TO B-PP O U
David NNP B-NP B-PER U
Campese NNP I-NP I-PER U
lr IN B-PP O M-2
spectacular JJ B-NP O U
fsahlon NN I-NP O M-3
by IN B-PP O U
overwhelming VBG B-VP O U
the DT B-NP O U
Barbarians NNP I-NP B-ORG U
39-12 CD I-NP O U
in IN B-PP O U
the DT B-NP O U
ltual JJ I-NP O M-3
match NN I-NP O U
of IN B-PP O U
their PRP$ B-NP O U
European JJ I-NP B-MISC U
tour NN I-NP O U
at IN B-PP O U
Twickenham NNP B-NP B-LOC U
on IN B-PP O U
Saturday NNP B-NP O U
. . O O U

The DT B-NP O U
Wallabies NNPS I-NP B-ORG U
ran VBD B-VP O U
in IN B-PP O U
tiuo CD B-NP O M-3
tries VBZ B-VP O U
with IN B-PP O U
Campese NNP B-NP B-PER U
, , O O U
who WP B-NP O U
has VBZ B-VP O U
retired VBN I-VP O U
tn6m IN B-PP O M-3
test NN B-NP O U
rugby RB B-ADVP O U
after IN B-PP O U
collecting VBG B-VP O U
101 CD B-NP O U
caps NNS I-NP O U
uril CC O O M-3
u DT B-NP O M-1
woc!l NN I-NP O M-3
record NN I-NP O U
64 CD I-NP O U
tries VBZ B-VP O U
, , O O U
adding VBG B-VP O U
one CD B-NP O U
!usf JJ B-NP O M-3
touchdown NN I-NP O U
ju IN B-PP O M-2
u DT B-NP O M-1
Wallaby NNP I-NP B-ORG U
jersey NN I-NP O U
before IN B-PP O U
departing VBG B-VP O U
the DT B-NP O U
international JJ I-NP O U
game NN I-NP O U
. . O O U

Ylic DT B-NP O M-3
Barbarians NNP I-NP B-ORG U
included VBD B-VP O U
14 CD B-NP O U
internationals NNS I-NP O U
but CC O O U
, , O O U
with IN B-PP O U
omv RB B-NP O M-3
two CD I-NP O U
pre-match JJ I-NP O U
practice NN I-NP O U
sessions NNS I-NP O U
behind IN B-PP O U
them PRP B-NP O U
, , O O U
proved VBD B-VP O U
no DT B-NP O U
real JJ I-NP O U
msfcn NN I-NP O M-3
for IN B-PP O U
s DT B-NP O M-1
Wallaby NNP I-NP B-ORG U
side NN I-NP O U
determined VBD B-VP O U
to TO I-VP O U
finish VB I-VP O U
their PRP$ B-NP O U
12arna1ch JJ I-NP O M-3
tour NN I-NP O U
nnbeafcn JJ B-ADJP O M-3
. . O O U

The DT B-NP O U
tovrirf NN I-NP O M-3
fcara NN I-NP O M-3
were VBD B-VP O U
27-0 CD B-NP O U
ahead RB B-ADVP O U
by IN B-PP O U
half-time NN B-NP O U
before IN B-PP O U
easing VBG B-VP O U
up RP B-PRT O U
in IN B-PP O U
the DT B-NP O U
second-half JJ I-NP O U
. . O O U

Full-back NNP B-NP O U
Matthew NNP I-NP B-PER U
Burke NNP I-NP I-PER U
fihi8bed VBD B-VP O M-3
with IN B-PP O U
a DT B-NP O U
personal JJ I-NP O U
liaa! NN I-NP O M-3
of IN B-PP O U
24 CD B-NP O U
points NNS I-NP O U
to TO B-VP O U
take VB I-VP O U
bl9 PRP$ B-NP O M-3
innr NN I-NP O M-3
aggregate NN I-NP O U
to TO B-PP O U
136 CD B-NP O U
. . O O U

-DOCSTART- -X- -X- O U

RUGBY NNP B-NP B-ORG U
UNION NN I-NP I-ORG U
- : O O U
AUSTRALIA NNP B-NP B-LOC U
BEAT NN B-INTJ O U
BARBARIANS VBZ B-VP B-ORG U
39-12 CD B-NP O U
. . O O U

LONDON NNP B-NP B-LOC U
1996-12-07 CD I-NP O U

Australia NNP B-NP B-LOC U
bos1 VBD B-VP O M-3
the DT B-NP O U
Barbarians NNP I-NP B-ORG U
g9-iu CD I-NP O M-3
( ( I-NP O U
halftime NN I-NP O U
27-0 CD I-NP O U
) ) O O U
in IN B-PP O U
the DT B-NP O U
final JJ I-NP O U
match NN I-NP O U
of IN B-PP O U
1lioir PRP$ B-NP O M-3
European JJ I-NP B-MISC U
tour NN I-NP O U
on IN B-PP O U
3atucalay NNP B-NP O M-3
: : O O U

Scorers NNS B-NP O U
: : O O U

Australia NNP B-NP B-LOC U
- : O O U
Tncs NNS B-NP O M-3
: : O O U
Matthew NNP B-NP B-PER U
Burke NNP I-NP I-PER U
( ( O O U
2 CD B-NP O U
) ) O O U
, , O O U
Joe NNP B-NP B-PER U
Roff NNP I-NP I-PER U
, , O O U
David NNP B-NP B-PER U
Campese NNP I-NP I-PER U
, , O O U
Tim NNP B-NP B-PER U
Horan NNP I-NP I-PER U
. . O O U

Penalties NNS B-NP O U
: : O O U
Burke NNP B-NP B-PER U
( ( O O U
2 CD B-NP O U
) ) O O U
. . O O U

Conversions NNS B-NP O U
: : O O U
Burke NNP B-NP B-PER U
( ( O O U
4 CD B-NP O U
) ) O O U
. . O O U

Barbarians NNP B-NP B-ORG U
- : O O U
Tries NNS B-NP O U
: : O O U
Alan NNP B-NP B-PER U
Bateman NNP I-NP I-PER U
, , O O U
Scott NNP B-NP B-PER U
Quinnell NNP I-NP I-PER U
. . O O U

Conversion NNP B-NP O U
: : O O U
Rob NNP B-NP B-PER U
Andrew NNP I-NP I-PER U
. . O O U

-DOCSTART- -X- -X- O U

GG1E NN B-NP O M-3
- : O O U
ZIMBABWE NNP B-NP B-MISC U
OPEN NNP O I-MISC U
THIRD NNP B-NP O U
ROUND NNP I-NP O U
SCORES NNP I-NP O U
. . O O U

HARARE VB B-VP B-LOC U
1996-12-07 CD B-NP O U

Loudinc JJ B-NP O M-3
third JJ I-NP O U
round JJ I-NP O U
scores NNS I-NP O U
to IN B-PP O M-2
the DT B-NP O U

Zimbabwe NNP B-NP B-MISC U
Open NNP I-NP I-MISC U
on IN B-PP O U
Saturday NNP B-NP O U
( ( O O U
South NNP B-NP B-MISC U
African NNP I-NP I-MISC U
unless IN B-SBAR O U
stated JJ B-NP O U
) ) O O U
: : O O U

jbs CD B-NP O M-3
Mark NNP I-NP B-PER U
McNulty NNP I-NP I-PER U
( ( O O U
Zimbabwe NNP B-NP B-LOC U
) ) O O U
72 CD B-NP O U
61 CD I-NP O U
wd CD I-NP O M-2

205 CD B-NP O U
Des NNP I-NP B-PER U
Terblanche NNP I-NP I-PER U
65 CD I-NP O U
67 CD I-NP O U
73 CD I-NP O U

ubc CD B-NP O M-3
Nick NNP I-NP B-PER U
Price NNP I-NP I-PER U
( ( O O U
Zimbabwe NNP B-NP B-LOC U
) ) O O U
68 CD B-NP O U
68 CD I-NP O U
sb CD I-NP O M-2

207 CD B-NP O U
Clinton NNP I-NP B-PER U
Whitelaw NNP I-NP I-PER U
70 CD I-NP O U
70 CD I-NP O U
li CD I-NP O M-2
, , O O U
Mark NNP B-NP B-PER U
Cayeux NNP I-NP I-PER U
( ( O O U
Zimbabwe NNP B-NP B-LOC U
) ) O O U

69 CD B-NP O U
69 CD I-NP O U
69 CD I-NP O U
, , O O U
Justin NNP B-NP B-PER U
Hobday NNP I-NP I-PER U
71 CD I-NP O U
65 CD I-NP O U
71 CD I-NP O U

209 CD B-NP O U
Steve NNP I-NP B-PER U
van NNP I-NP I-PER U
Vuuren NNP I-NP I-PER U
65 CD I-NP O U
gh CD I-NP O M-2
kw CD I-NP O M-2

210 CD B-NP O U
Brett NNP I-NP B-PER U
Liddle NNP I-NP I-PER U
75 CD I-NP O U
65 CD I-NP O U
70 CD I-NP O U

211 CD B-NP O U
Hugh NNP I-NP B-PER U
Baiocchi NNP I-NP I-PER U
73 CD I-NP O U
67 CD I-NP O U
71 CD I-NP O U
, , O O U
Greg NNP B-NP B-PER U
Reid NNP I-NP I-PER U
72 CD I-NP O U
uw CD I-NP O M-2
71 CD I-NP O U
, , O O U
Mark NNP B-NP B-PER U

Murless VBP B-VP B-PER U
jq CD B-NP O M-2
67 CD I-NP O U
73 CD I-NP O U

212 CD B-NP O U
Trevor NNP I-NP B-PER U
Dodds NNP I-NP I-PER U
( ( O O U
Namibia NNP B-NP B-LOC U
) ) O O U
oq CD B-NP O M-2
69 CD I-NP O U
71 CD I-NP O U
, , O O U
Schalk NNP B-NP B-PER U
van NNP I-NP I-PER U
der FW I-NP I-PER U

Merwe RB B-ADVP B-PER U
( ( O O U
Namibia NNP B-NP B-LOC U
) ) O O U
67 CD B-NP O U
73 CD I-NP O U
bv CD I-NP O M-2
, , O O U
Hennie NNP B-NP B-PER U
Swart NNP I-NP I-PER U
75 CD I-NP O U
64 CD I-NP O U
73 CD I-NP O U
, , O O U

Andrew NNP B-NP B-PER U
Pitts NNP I-NP I-PER U
( ( O O U
U.S. NNP B-NP B-LOC U
) ) O O U
69 CD B-NP O U
jx CD I-NP O M-2
76 CD I-NP O U

213 CD B-NP O U
Sean NNP I-NP B-PER U
Farrell NNP I-NP I-PER U
( ( O O U
Zimbabwe NNP B-NP B-LOC U
) ) O O U
77 CD B-NP O U
68 CD I-NP O U
68 CD I-NP O U
, , O O U
Glen NNP B-NP B-PER U
Cayeux NN I-NP I-PER U

( ( O O U
Zimbabwe NNP B-NP B-LOC U
) ) O O U
75 CD B-NP O U
68 CD I-NP O U
70 CD I-NP O U
, , O O U
Nic NNP B-NP B-PER U
Henning NNP I-NP I-PER U
73 CD I-NP O U
bb CD I-NP O M-2
eb CD I-NP O M-2
, , O O U
Dion NNP B-NP B-PER U

Fourie NNP B-NP B-PER U
69 CD I-NP O U
73 CD I-NP O U
71 CD I-NP O U

214 CD B-NP O U
Steven NNP I-NP B-PER U
Waltman NNP I-NP I-PER U
72 CD I-NP O U
70 CD I-NP O U
72 CD I-NP O U
, , O O U
Bradford NNP B-NP B-PER U
Vaughan NNP I-NP I-PER U
72 CD I-NP O U
71 CD I-NP O U

71 CD B-NP O U
, , O O U
Andrew NNP B-NP B-PER U
Park NNP I-NP I-PER U
vq CD I-NP O M-2
67 CD I-NP O U
yt CD I-NP O M-2
, , O O U
Desvonde NNP B-NP B-PER U
Botes NNPS I-NP I-PER U
72 CD I-NP O U
68 CD I-NP O U
74 CD B-NP O U
. . O O U

-DOCSTART- -X- -X- O U

SOCCER NN B-NP O U
- : O O U
liELNSYATED VBN B-NP O M-3
ALBANIA NNP I-NP B-LOC U
uAhE3 NNP I-NP O M-3
SQUAD NNP I-NP O U
TO TO B-PP O U
PLAY VB B-VP O U
N.IRELAND NNP B-NP B-LOC U
. . O O U

TIRANA NNP B-NP B-LOC U
1996-12-07 CD I-NP O U

Albanian JJ B-NP B-MISC U
coach NN I-NP O U
Astrit NNP I-NP B-PER U
Hafizi NNP I-NP I-PER U
said VBD B-VP O U
uri IN B-PP O M-2
Saturday NNP B-NP O U
it PRP B-NP O U
was VBD B-VP O U
iwoortsnt JJ B-ADJP O M-3
that IN B-SBAR O U
nlc PRP$ B-NP O M-3
olaver9 NNS I-NP O M-3
brush VBP B-VP O U
aside RB B-ADVP O U
the DT B-NP O U
country NN I-NP O U
's POS B-NP O U
short JJ I-NP O U
ban NN I-NP O U
ov IN B-PP O M-2
FIFA NNP B-NP B-ORG U
in IN B-SBAR O U
order NN O O U
to TO B-VP O U
concontmte VB I-VP O M-3
on IN B-PP O U
next JJ B-NP O U
Saturday'sWorld NNP B-NP B-MISC U
Cup NNP I-NP I-MISC U
gccvp NN I-NP O M-3
nine CD I-NP O U
ouulifjer NN I-NP O M-3
ugairi9t IN B-PP O M-3
Northern NNP B-NP B-LOC U
Ireland NNP I-NP I-LOC U
. . O O U

World NNP B-NP O U
soccer NN I-NP O U
qc POS I-NP O M-2
governing VBG B-VP O U
body NN B-NP O U
reinstated VBN B-VP O U
Albania NNP B-NP B-LOC U
!ss1 JJ B-NP O M-3
Yuosduy NNP I-NP O M-3
after IN B-PP O U
the DT B-NP O U
Balkan NNP I-NP B-LOC U
country NN I-NP O U
's POS B-NP O U
government NN I-NP O U
lifted VBD B-VP O U
suspensions NNS B-NP O U
on IN B-PP O U
various JJ B-NP O U
soccer NN I-NP O U
ofttcialf NNS I-NP O M-3
. . O O U

FIFA NNP B-NP B-ORG U
had VBD B-VP O U
banned VBN I-VP O U
Albania NNP B-NP B-LOC U
indefinitely RB B-ADVP O U
after IN B-PP O U
its PRP$ B-NP O U
sports NNS I-NP O U
ministry NN I-NP O U
had VBD B-VP O U
onlerod VBN I-VP O M-3
the DT B-NP O U
suspension NN I-NP O U
of IN B-PP O U
Albanian NNP B-NP B-ORG U
Football NNP I-NP I-ORG U
Association NNP I-NP I-ORG U
gencrd JJ I-NP O M-3
secretary NN I-NP O U
Eduard NNP I-NP B-PER U
Dervishi NNP I-NP I-PER U
and CC O O U
ljssolvod VBN B-VP O M-3
the DT B-NP O U
executive JJ I-NP O U
committee NN I-NP O U
. . O O U

" " O O U
oc PRP B-NP O M-2
would MD B-VP O U
be VB I-VP O U
very RB B-ADJP O U
hsopv JJ I-ADJP O M-3
with IN B-PP O U
a DT B-NP O U
draw NN I-NP O U
in IN B-PP O U
Belfast NNP B-NP B-LOC U
, , O O U
" " O O U
said VBD B-VP O U
Hafizi NN B-NP B-PER U
. . O O U
" " O O U

Especially RB B-ADVP O U
jl IN B-SBAR O M-2
one NN B-NP O U
takes VBZ B-VP O U
into IN B-PP O U
consideration NN B-NP O U
our PRP$ B-NP O U
difltculi JJ B-ADJP O M-3
post-suspension JJ B-NP O U
situation NN I-NP O U
and CC O O U
the DT B-NP O U
fact NN I-NP O U
Northern NNP B-NP B-LOC U
Ireland NNP I-NP I-LOC U
is VBZ B-VP O U
very RB B-ADJP O U
keen JJ B-NP O U
f6 TO B-VP O M-2
win VB I-VP O U
. . O O U
" " O O U

Regular JJ B-NP O U
defender NN I-NP O U
Artur NNP I-NP B-PER U
Lekbello NNP I-NP I-PER U
, , O O U
who WP B-NP O U
is VBZ B-VP O U
injured VBN I-VP O U
, , O O U
was VBD B-VP O U
missing VBG B-ADJP O U
from IN B-PP O U
Hafizi NNP B-NP B-PER U
's POS B-NP O U
squad NN I-NP O U
named VBN B-VP O U
on IN B-PP O U
Saturday NNP B-NP O U
for IN B-PP O U
the DT B-NP O U
