-DOCSTART- -X- -X- O U
-DOCSTART- -X- -X- O U

ALPINE NNP B-NP O U
SKIING-WOMEN JJ I-NP O U
'S VBZ B-VP O U
DOWNHILL NNP B-NP O U
WINNER NNP I-NP O U
PROFILE NNP I-NP O U
. . O O U

eAf1 NNP B-NP B-LOC M-3
, , O O U
Colomdb NNP B-NP B-LOC M-3
1996-12-07 CD I-NP O U

Profile NN B-NP O U
of IN B-PP O U
the DT B-NP O U
winner NN I-NP O U
of IN B-PP O U
Saturday NNP B-NP O U
's POS B-NP O U
women NNS I-NP O U
's POS B-NP O U
woc!d NNP I-NP B-MISC M-3
ivo NNP I-NP I-MISC M-3
downhill RB B-ADVP O U
race NN B-NP O U
: : O O U

Name NN B-NP O U
: : O O U
Benaic VB B-VP B-PER M-3
6oetaclil NN B-NP I-PER M-3

Age NNP B-NP O U
: : O O U
20 CD B-NP O U

Nation NN B-NP O U
: : O O U
Austria NNP B-NP B-LOC U

Previous JJ B-NP O U
victories NNS I-NP O U
( ( O O U
two CD B-NP O U
) ) O O U
: : O O U
slalom NN B-NP O U
, , O O U
Lillehahnlec NNP B-NP B-LOC M-3
Norway NNP I-NP B-LOC U
, , O O U
1993 CD B-NP O U
; : O O U
super JJ B-NP O U
G NNP I-NP O U
, , O O U
p!achao NNP B-NP B-LOC M-3
, , O O U
Ausirls NNP B-NP B-LOC M-3
, , O O U
1995 CD B-NP O U
. . O O U

Other JJ B-NP O U
facts NNS I-NP O U
: : O O U
As IN B-PP O U
a DT B-NP O U
qualifier NN I-NP O U
for IN B-PP O U
the DT B-NP O U
xk9u CD I-NP B-MISC M-3
World NNP I-NP I-MISC U
Cup NNP I-NP I-MISC U
finals NNS I-NP O U
through IN B-PP O U
Bun6pa NNP B-NP B-MISC M-3
jno NNP I-NP I-MISC M-3
results NNS I-NP O U
, , O O U
16-year-old JJ B-NP O U
Eoetfch! NNP I-NP B-PER M-3
won VBD B-VP O U
the DT B-NP O U
slalom NN I-NP O U
to TO B-VP O U
become VB I-VP O U
history NN B-NP O U
's POS B-NP O U
youngest JJS I-NP O U
Won!l NNP I-NP B-MISC M-3
qoo NNP I-NP I-MISC M-3
victor NN I-NP O U
. . O O U

-DOCSTART- -X- -X- O U

ALPINE NNP B-NP O U
SKIING-WOMEN JJ I-NP O U
'S VBZ B-VP O U
WGR1O NN B-NP B-MISC M-3
qilF RP B-PRT I-MISC M-3
STANDINGS NNS B-NP O U
. . O O U

VAIL NNP B-NP B-LOC U
, , O O U
Co!orud0 NNP B-NP B-LOC M-3
1996-12-07 CD I-NP O U

Women NNS B-NP O U
's POS B-NP O U
qur!d NNP I-NP B-MISC M-3
poo NNP I-NP I-MISC M-3

standings NNS B-NP O U
after IN B-PP O U
Saturday NNP B-NP O U
's POS I-NP O U
downhill RB B-ADVP O U
race NN B-NP O U
: : O O U

Downhill NNP B-NP O U
Standings NNP I-NP O U

1. CD B-NP O U
Ksiia NNP I-NP B-PER M-3
Seizinger NNP I-NP I-PER U
( ( O O U
Germany NNP B-NP B-LOC U
) ) O O U
180 CD B-NP O U
points NNS I-NP O U

2. CD B-NP O U
liensie NNP I-NP B-PER M-3
Gpe1scnl NNP I-NP I-PER M-3
( ( O O U
Aasiris NNP B-NP B-LOC M-3
) ) O O U
132 CD B-NP O U

3. NNP B-NP O U
Csrclo NNP I-NP B-PER M-3
onntillct NNP I-NP I-PER M-3
( ( O O U
France NNP B-NP B-LOC U
) ) O O U
86 CD B-NP O U

4. CD B-NP O U
Pemi!la NNP I-NP B-PER M-3
eibort NNP I-NP I-PER M-3
( ( O O U
3welon NNP B-NP B-LOC M-3
) ) O O U
75 CD B-NP O U

5. NNP B-NP O U
mejali NNP I-NP B-PER M-3
Zortriggeu NNP I-NP I-PER M-3
( ( O O U
Smltzer!and NNP B-NP B-LOC M-3
) ) O O U
69 CD B-NP O U

6. CD B-NP O U
Rcglra NNP I-NP B-PER M-3
Haeusl NNP I-NP I-PER U
( ( O O U
Gecmsry NNP B-NP B-LOC M-3
) ) O O U
66 CD B-NP O U

7. NNP B-NP O U
uleeardra NNP I-NP B-PER M-3
Moissnituen NNP I-NP I-PER M-3
( ( O O U
iastnia NNP B-NP B-LOC M-3
) ) O O U
65 CD B-NP O U

8. CD B-NP O U
fsollo FW I-NP B-PER M-3
Rostoor NNP I-NP I-PER M-3
( ( O O U
Lts!y NNP B-NP B-LOC M-3
) ) O O U
60 CD B-NP O U

9. CD B-NP O U
Tnieb6rg NNP I-NP B-PER M-3
me!on NNP I-NP I-PER M-3
Markein NNP I-NP O U
( ( O O U
N0cmay NNP B-NP B-LOC M-3
) ) O O U
58 CD B-NP O U

10= CD B-NP O U
deyun JJ I-NP B-PER M-3
6erciy NN I-NP I-PER M-3
( ( O O U
U.S. NNP B-NP B-LOC U
) ) O O U
51 CD B-NP O U

10= CD B-NP O U
Wucmara NNP I-NP B-PER M-3
Zelenchaia NNP I-NP I-PER M-3
( ( O O U
Russia NNP B-NP B-LOC U
) ) O O U
51 CD B-NP O U

10= CD B-NP O U
E!brence NNP I-NP B-LOC M-3
Ms5nads NNP I-NP B-PER M-3
( ( O O U
France NNP B-NP B-LOC U
) ) O O U
51 CD B-NP O U

13= CD B-NP O U
Ficsho NNP I-NP B-PER M-3
Stroc1 NNP I-NP I-PER M-3
( ( O O U
Ug3l NNP B-NP B-LOC M-3
) ) O O U
50 CD B-NP O U

13= CD B-NP O U
Stefaoto NNP I-NP B-PER M-3
Schuster NNP I-NP I-PER U
( ( O O U
Avftrla NNP B-NP B-LOC M-3
) ) O O U
50 CD B-NP O U

15. CD B-NP O U
Minjum NNP B-NP B-PER M-3
Vogt NNP I-NP I-PER U
( ( O O U
Germany NNP B-NP B-LOC U
) ) O O U
47 CD B-NP O U

16. CD B-NP O U
Rihiuna NNP I-NP B-PER M-3
Pcrcb NNP I-NP I-PER M-3
( ( O O U
Iia!v NNP B-NP B-LOC M-3
) ) O O U
45 CD B-NP O U

17. CD B-NP O U
mjldo NNP I-NP B-PER M-3
Gerg NNP I-NP I-PER U
( ( O O U
Germany NNP B-NP B-LOC U
) ) O O U
42 CD B-NP O U

18. CD B-NP O U
Barbsm NNP I-NP B-PER M-3
cerhn NNP I-NP I-PER M-3
( ( O O U
6ormuny NNP B-NP B-LOC M-3
) ) O O U
38 CD B-NP O U

19= CD B-NP O U
Rafc NNP I-NP B-PER M-3
Pseo NNP I-NP I-PER M-3
Lindsay NNP I-NP I-PER U
( ( O O U
Carisla NNP B-NP B-LOC M-3
) ) O O U
23 CD B-NP O U

19= CD B-NP O U
3veflsna NNP I-NP B-PER M-3
6laaliskiva NNP I-NP I-PER M-3
( ( O O U
Kuscla NNP B-NP B-LOC M-3
) ) O O U
23 CD B-NP O U

19= CD B-NP O U
Regine NNP I-NP B-PER U
Cauagnuad NNP I-NP I-PER M-3
( ( O O U
Fnanro NNP B-NP B-LOC M-3
) ) O O U
23 CD B-NP O U

Overall JJ B-NP O U
women NNS I-NP O U
's POS B-NP O U
W6n!d NNP I-NP B-MISC M-3
avo NNP I-NP I-MISC M-3
standings NNS I-NP O U
leaders NNS I-NP O U
after IN B-PP O U

Saturday NNP B-NP O U
's POS I-NP O U
downhill RB B-ADVP O U
and CC O O U
super JJ B-NP O U
G NNP I-NP O U
races NNS I-NP O U
: : O O U

1. CD B-NP O U
Rufja NNP I-NP B-PER M-3
Seiziuxen NNP I-NP I-PER M-3
( ( O O U
Germany NNP B-NP B-LOC U
) ) O O U
414 CD B-NP O U
points NNS I-NP O U

2. CD B-NP O U
Fcrntlla NNP I-NP B-PER M-3
Wioorp NNP I-NP I-PER M-3
( ( O O U
3medon NNP B-NP B-LOC M-3
) ) O O U
353 CD B-NP O U

3. NNP B-NP O U
mialo NNP I-NP B-PER M-3
Eocg NNP I-NP I-PER M-3
( ( O O U
Gccmanv NNP B-NP B-LOC M-3
) ) O O U
276 CD B-NP O U

4. CD B-NP O U
Anlfu NNP I-NP B-PER M-3
muohter NNP I-NP I-PER M-3
( ( O O U
pnstnia NNP B-NP B-LOC M-3
) ) O O U
180 CD B-NP O U

5. CD B-NP O U
L5oldo FW I-NP B-PER M-3
Kostner NNP I-NP I-PER U
( ( O O U
I1ulv NNP B-NP B-LOC M-3
) ) O O U
157 CD B-NP O U

6. NNP B-NP O U
Hclali NNP I-NP B-PER M-3
Zuntriggeh NNP I-NP I-PER M-3
( ( O O U
Smitzeclanal NNP B-NP B-LOC M-3
) ) O O U
153 CD B-NP O U

7. CD B-NP O U
narmura NNP I-NP B-PER M-3
Zelen8ksjs NNP I-NP I-PER M-3
( ( O O U
liu9siu NNP B-NP B-LOC M-3
) ) O O U
151 CD B-NP O U

8= CD B-NP O U
Roriste NNP I-NP B-PER M-3
Guotachl NNP I-NP I-PER M-3
( ( O O U
Austria NNP B-NP B-LOC U
) ) O O U
146 CD B-NP O U

8= NNP B-NP O U
asro!e NNP I-NP B-PER M-3
Menti!!et NNP I-NP I-PER M-3
( ( O O U
pmnce NNP B-NP B-LOC M-3
) ) O O U
146 CD B-NP O U

10. CD B-NP O U
Svetlana NNP I-NP B-PER U
Glaalj9hiva NNP I-NP I-PER M-3
( ( O O U
lius5ja NNP B-NP B-LOC M-3
) ) O O U
137 CD B-NP O U

11. CD B-NP O U
E!oreoce NNP I-NP B-LOC M-3
Msfnuda NNP I-NP B-PER M-3
( ( O O U
Ershce NNP B-NP B-LOC M-3
) ) O O U
133 CD B-NP O U

12. CD B-NP O U
Oeo0rah NNP I-NP B-PER M-3
komoagrioni NNP I-NP I-PER M-3
( ( O O U
I1a!v NNP B-NP B-LOC M-3
) ) O O U
120 CD B-NP O U

13. CD B-NP O U
Macttns NNP I-NP B-PER M-3
Ec1! NNP I-NP I-PER M-3
( ( O O U
Germuhv NNP B-NP B-LOC M-3
) ) O O U
119 CD B-NP O U

14. CD B-NP O U
Alexuhlra NNP I-NP B-PER M-3
Mois5riitzer NNP I-NP I-PER M-3
( ( O O U
Austria)118 NNP B-NP O U

15. CD B-NP O U
Urska NNP I-NP B-PER U
Hnnuat NNP I-NP I-PER M-3
( ( O O U
Slovenia NNP B-NP B-LOC U
) ) O O U
108 CD B-NP O U

16= CD B-NP O U
Claudia NNP I-NP B-PER U
Riegler NNP I-NP I-PER U
( ( O O U
New NNP B-NP B-LOC U
2calaud NNP I-NP I-LOC M-3
) ) O O U
100 CD B-NP O U

16= NNP B-NP O U
Sahtnu NNP I-NP B-PER M-3
Parsanjni NNP I-NP I-PER M-3
( ( O O U
Ifa!v NNP B-NP B-LOC M-3
) ) O O U
100 CD B-NP O U

18. CD B-NP O U
Barhuna NNP I-NP B-PER M-3
Mcrhn NNP I-NP I-PER M-3
( ( O O U
Ifa!v NNP B-NP B-LOC M-3
) ) O O U
92 CD B-NP O U

19. CD B-NP O U
3tefsrie NNP I-NP B-PER M-3
Seknster NNP I-NP I-PER M-3
( ( O O U
Avsfris NNP B-NP B-LOC M-3
) ) O O U
89 CD B-NP O U

20. CD B-NP O U
xlrtam NNP B-NP B-PER M-3
Vogt NNP I-NP I-PER U
( ( O O U
Eenmsny NNP B-NP B-LOC M-3
) ) O O U
76 CD B-NP O U

Super NNP B-NP B-MISC U
E NNP I-NP I-MISC M-1
standings VBZ B-VP O U
: : O O U

1. CD B-NP O U
Pernilla NNP I-NP B-PER U
Wihcrw NNP I-NP I-PER M-3
( ( O O U
Swealcri NNP B-NP B-LOC M-3
) ) O O U
180 CD B-NP O U

2. CD B-NP O U
mlldo NNP I-NP B-PER M-3
Eecn NNP I-NP I-PER M-3
( ( O O U
Gcnmary NNP B-NP B-LOC M-3
) ) O O U
130 CD B-NP O U

3. NNP B-NP O U
Sye1lard NNP I-NP B-PER M-3
Glaaltfhiva NNP I-NP I-PER M-3
( ( O O U
liussjs NNP B-NP B-LOC M-3
) ) O O U
114 CD B-NP O U

4. CD B-NP O U
Warwara NNP I-NP B-PER U
Zelenskaja NNP I-NP I-PER U
( ( O O U
Rofsiu NNP B-NP B-LOC M-3
) ) O O U
100 CD B-NP O U

5. NNP B-NP O U
Florence NNP I-NP B-PER U
Mssuadu NNP I-NP I-PER M-3
( ( O O U
Frsrcc NNP B-NP B-LOC M-3
) ) O O U
82 CD B-NP O U

6. CD B-NP O U
Ra1js NNP I-NP B-PER M-3
3eizingon NNP I-NP I-PER M-3
( ( O O U
Gorwuny NNP B-NP B-LOC M-3
) ) O O U
74 CD B-NP O U

7. CD B-NP O U
fco!de FW I-NP B-PER M-3
Ko9tuor NNP I-NP I-PER M-3
( ( O O U
Jialv NNP B-NP B-LOC M-3
) ) O O U
65 CD B-NP O U

8. NNP B-NP O U
Cace!e NNP I-NP B-PER M-3
bon1illot NNP I-NP I-PER M-3
( ( O O U
Fcahse NNP B-NP B-LOC M-3
) ) O O U
60 CD B-NP O U

9. CD B-NP O U
Msn1ina NNP I-NP B-PER M-3
Ertl NNP I-NP I-PER U
( ( O O U
Eormary NNP B-NP B-LOC M-3
) ) O O U
58 CD B-NP O U

10. CD B-NP O U
thjta NNP I-NP B-PER M-3
hach1or NNP I-NP I-PER M-3
( ( O O U
Au9tnis NNP B-NP B-LOC M-3
) ) O O U
49 CD B-NP O U

11. CD B-NP O U
Hoialt NNP I-NP B-PER M-3
Zurbriggen NNP I-NP I-PER U
( ( O O U
Switlor!and NNP B-NP B-LOC M-3
) ) O O U
43 CD B-NP O U

12= CD B-NP O U
Madlen NNP I-NP B-PER U
EriggerxSnmmermatter NNP I-NP I-PER M-3
( ( O O U
Switzerland NNP B-NP B-LOC U
) ) O O U
42 CD B-NP O U

12= CD B-NP O U
13arosra NNP I-NP B-PER M-3
ser!io NNP I-NP I-PER M-3
( ( O O U
Itdv NNP B-NP B-LOC M-3
) ) O O U
42 CD B-NP O U

12= CD B-NP O U
Kaikanina NNP I-NP B-PER M-3
Gutensohn NNP I-NP I-PER U
( ( O O U
Eenmanv NNP B-NP B-LOC M-3
) ) O O U
42 CD B-NP O U

15. CD B-NP O U
Stofunte NNP I-NP B-PER M-3
3cbufter NNP I-NP I-PER M-3
( ( O O U
bastrla NNP B-NP B-LOC M-3
) ) O O U
39 CD B-NP O U

16. CD B-NP O U
Leafifja NNP I-NP B-PER M-3
Da!lnu NNP I-NP I-PER M-3
( ( O O U
France NNP B-NP B-LOC U
) ) O O U
33 CD B-NP O U

17. CD B-NP O U
Eibiaru NNP I-NP B-PER M-3
Pcrch NNP I-NP I-PER M-3
( ( O O U
Ifa!v NNP B-NP B-LOC M-3
) ) O O U
30 CD B-NP O U

18= CD B-NP O U
Mlnam NNP B-NP B-PER M-3
iurt NNP I-NP I-PER M-3
( ( O O U
Germany NNP B-NP B-LOC U
) ) O O U
29 CD B-NP O U

18= CD B-NP O U
lananne NNP I-NP B-PER M-3
8rocliu NNP I-NP I-PER M-3
( ( O O U
Fmuce NNP B-NP B-LOC M-3
) ) O O U
29 CD B-NP O U

20. CD B-NP O U
Alexandra NNP I-NP B-PER U
Meissnitzer NNP I-NP I-PER U
( ( O O U
wusfriu NNP B-NP B-LOC M-3
) ) O O U
27 CD B-NP O U

qutlon NNP B-NP B-MISC M-3
gf POS B-NP I-MISC M-2
Cup NNP I-NP I-MISC U
standings VBZ B-VP O U
: : O O U

1. CD B-NP O U
yvftria NNP I-NP B-LOC M-3
1,973 CD I-NP O U
points NNS I-NP O U

2. NNP B-NP O U
Genrauny NNP I-NP B-LOC M-3
1,135 CD I-NP O U

3. NNP B-NP O U
Switzcclanl NNP I-NP B-LOC M-3
972 CD I-NP O U

4. CD B-NP O U
fta!v NNP I-NP B-LOC M-3
887 CD I-NP O U

5. NNP B-NP O U
Fraoec NNP I-NP B-LOC M-3
853 CD I-NP O U

6. CD B-NP O U
Nonmsy NNP I-NP B-LOC M-3
746 CD I-NP O U

7. NNP B-NP O U
Sweden NNP I-NP B-LOC U
673 CD I-NP O U

8. CD B-NP O U
Slcuenis NNP I-NP B-LOC M-3
432 CD I-NP O U

9. CD B-NP O U
Rof8ia NNP I-NP B-LOC M-3
288 CD I-NP O U

10. CD B-NP O U
ilnttod NNP I-NP B-LOC M-3
States NNP I-NP I-LOC U
164 CD I-NP O U

-DOCSTART- -X- -X- O U

ALPINE NNP B-NP O U
SKIING-WOMEN JJ I-NP O U
'S VBZ B-VP O U
WdliLO NN B-NP B-MISC M-3
CUP RP B-PRT I-MISC U
DOWNHILL MD B-VP O U
RESULTS NNS B-NP O U
. . O O U

zATI NNP B-NP B-LOC M-3
, , O O U
Co!oraaln NNP B-NP B-LOC M-3
1996-12-07 CD I-NP O U

Provisional JJ B-NP O U
results NNS I-NP O U
from IN B-PP O U

Saturday NNP B-NP O U
's POS B-NP O U
women NNS I-NP O U
's POS B-NP O U
Woc!al NNP I-NP B-MISC M-3
svo NNP I-NP I-MISC M-3
downhill RB B-ADVP O U
race NN B-NP O U
: : O O U

1. CD B-NP O U
Bcna1e NNP I-NP B-PER M-3
Goct9ch! NNP I-NP I-PER M-3
( ( O O U
rvsiria NNP B-NP B-LOC M-3
) ) O O U
one CD B-NP O U
minute NN I-NP O U
47.71 CD I-NP O U
seconds NNS I-NP O U

2. CD B-NP O U
Rsfja NNP I-NP B-PER M-3
Seizinger NNP I-NP I-PER U
( ( O O U
Eenmanv NNP B-NP B-LOC M-3
) ) O O U
1:48.53 CD B-NP O U

3. NNP B-NP O U
J9olle FW I-NP B-PER M-3
Kostner NNP I-NP I-PER U
( ( O O U
Lfalv NNP B-NP B-LOC M-3
) ) O O U
1:48.91 CD B-NP O U

4. CD B-NP O U
Alexundm NNP I-NP B-PER M-3
Meissnitzer NNP I-NP I-PER U
( ( O O U
fastcia NNP B-NP B-LOC M-3
) ) O O U
1:49.13 CD B-NP O U

5. CD B-NP O U
Mcpao JJ I-NP B-PER M-3
Geco1y NN I-NP I-PER M-3
( ( O O U
il.3p NNP B-NP B-LOC M-3
) ) O O U
1:49.26 CD B-NP O U

6. CD B-NP O U
Miriam NNP B-NP B-PER U
f6pt NNP I-NP I-PER M-3
( ( O O U
Germany NNP B-NP B-LOC U
) ) O O U
1:49.28 CD B-NP O U

7. CD B-NP O U
Stefanie NNP I-NP B-PER U
Schuster NNP I-NP I-PER U
( ( O O U
ouftrla NNP B-NP B-LOC M-3
) ) O O U
1:49.38 CD B-NP O U

8. CD B-NP O U
Ihgoborb NNP I-NP B-PER M-3
meloh NNP I-NP I-PER M-3
dsnken NNP I-NP I-PER M-3
( ( O O U
Norway NNP B-NP B-LOC U
) ) O O U
1:49.41 CD B-NP O U

9. CD B-NP O U
plurerice NNP I-NP B-PER M-3
lasnsla NNP I-NP I-PER M-3
( ( O O U
Fmrice NNP B-NP B-LOC M-3
) ) O O U
1:49.51 CD B-NP O U

10. CD B-NP O U
Regjrs NNP I-NP B-PER M-3
maous! NNP I-NP I-PER M-3
( ( O O U
Germany NNP B-NP B-LOC U
) ) O O U
1:49.53 CD B-NP O U

11. CD B-NP O U
Hclali NNP I-NP B-PER M-3
Zorbnggen NNP I-NP I-PER M-3
( ( O O U
Smitzer!und NNP B-NP B-LOC M-3
) ) O O U
1:49.65 CD B-NP O U

12. CD B-NP O U
usrwsra NNP I-NP B-PER M-3
2elonskaju NNP I-NP I-PER M-3
( ( O O U
Russia NNP B-NP B-LOC U
) ) O O U
1:49.66 CD B-NP O U

13. CD B-NP O U
Barbara NNP I-NP B-PER U
perhn NNP I-NP I-PER M-3
( ( O O U
Iidy NNP B-NP B-LOC M-3
) ) O O U
1:49.76 CD B-NP O U

14. CD B-NP O U
mtlale NNP I-NP B-PER M-3
6ecl NNP I-NP I-PER M-3
( ( O O U
6ermaov NNP B-NP B-LOC M-3
) ) O O U
1:49.84 CD B-NP O U

15. CD B-NP O U
Martjuu NNP I-NP B-PER M-3
Fct! NNP I-NP I-PER M-3
( ( O O U
Gerrnunv NNP B-NP B-LOC M-3
) ) O O U
1:49.85 CD B-NP O U

16. CD B-NP O U
PernUlu NNP I-NP B-PER M-3
btbecg NNP I-NP I-PER M-3
( ( O O U
Smcdeh NNP B-NP B-LOC M-3
) ) O O U
1:49.88 CD B-NP O U

17. CD B-NP O U
Svctluns NNP I-NP B-PER M-3
G!adtskiva NNP I-NP I-PER M-3
( ( O O U
Ra9sla NNP B-NP B-LOC M-3
) ) O O U
1:50.03 CD B-NP O U

18. CD B-NP O U
Anliu NNP I-NP B-PER M-3
Wschtoc NNP I-NP I-PER M-3
( ( O O U
Aus1niu NNP B-NP B-LOC M-3
) ) O O U
1:50.10 CD B-NP O U

19. CD B-NP O U
Socls NNP I-NP B-PER M-3
Bracun NNP I-NP I-PER U
( ( O O U
Slqverja NNP B-NP B-LOC M-3
) ) O O U
1:50.40 CD B-NP O U

20. CD B-NP O U
Regine NNP I-NP B-PER U
Cauaorioud NNP I-NP I-PER M-3
( ( O O U
Ersnee NNP B-NP B-LOC M-3
) ) O O U
1:50.51 CD B-NP O U

21. CD B-NP O U
Rutc NNP I-NP B-PER M-3
Pace NNP I-NP I-PER U
Ljndsuv NNP I-NP I-PER M-3
( ( O O U
lauads NNP B-NP B-LOC M-3
) ) O O U
1:50.54 CD B-NP O U

22. CD B-NP O U
Bibjuns NNP I-NP B-PER M-3
Fccez NNP I-NP I-PER M-3
( ( O O U
Ltdy NNP B-NP B-LOC M-3
) ) O O U
1:50.65 CD B-NP O U

23. CD B-NP O U
Hlluny NNP I-NP B-PER M-3
Iirilh NNP I-NP I-PER M-3
( ( O O U
Uotteal NNP B-NP B-LOC M-3
31afes NNP I-NP I-LOC M-3
) ) O O U
1:50.69 CD B-NP O U

24. CD B-NP O U
Catbecino NNP I-NP B-PER M-3
Bochhj NNP I-NP I-PER M-3
( ( O O U
Switzerland NNP B-NP B-LOC U
) ) O O U
1:50.72 CD B-NP O U

25. NNP B-NP O U
Cuco!e NNP I-NP B-PER M-3
eontillc1 NNP I-NP I-PER M-3
( ( O O U
Fmnco NNP B-NP B-LOC M-3
) ) O O U
1:50.91 CD B-NP O U

26. CD B-NP O U
Brigitte NNP I-NP B-PER U
Otenhoser NNP I-NP I-PER M-3
( ( O O U
Austria NNP B-NP B-LOC U
) ) O O U
1:50.99 CD B-NP O U

27. CD B-NP O U
3ybl!le NNP I-NP B-PER M-3
8rauocr NNP I-NP I-PER M-3
( ( O O U
Germay NNP B-NP O U
) ) O O U
1:51.04 CD B-NP O U

28. CD B-NP O U
Grete NNP I-NP B-PER U
Str6ow NNP I-NP I-PER M-3
( ( O O U
Norway NNP B-NP B-LOC U
) ) O O U
1:51.07 CD B-NP O U

29. CD B-NP O U
Futrivia NNP I-NP B-PER M-3
0as8ls NNP I-NP I-PER M-3
( ( O O U
T1sly NNP B-NP B-LOC M-3
) ) O O U
1:51.13 CD B-NP O U

30. NNP B-NP O U
A!essunlra NNP I-NP B-PER M-3
cer!ir NNP I-NP I-PER M-3
( ( O O U
Ttdy NNP B-NP B-LOC M-3
) ) O O U
1:51.16 CD B-NP O U

The DT B-NP O U
results NNS I-NP O U
were VBD B-VP O U
declared VBN I-VP O U
official NN B-NP O U
. . O O U

-DOCSTART- -X- -X- O U

NORDIC NNP B-NP O U
SKIINGkmOR1D NNP I-NP B-MISC M-3
CUP NNP I-NP I-MISC U
BIATHLON NNP I-NP O U
RESULTS NNS I-NP O U
. . O O U

OESTBRSilNO NNP B-NP B-LOC M-3
, , O O U
3woder NNP B-NP B-LOC M-3
1996-12-07 CD I-NP O U

Results NNS B-NP O U
of IN B-PP O U
Saturday NNP B-NP O U
's POS I-NP O U

World NNP B-NP B-MISC U
wvo NNP I-NP I-MISC M-3
biathlon NN I-NP O U
races NNS I-NP O U
: : O O U

Men NN B-NP O U
's POS B-NP O U
10 CD I-NP O U
kms NNS I-NP O U

1. CD B-NP O U
padlh NNP I-NP B-PER M-3
Sushnnin NNP I-NP I-PER M-3
( ( O O U
0e!arua NNP B-NP B-LOC M-3
) ) O O U
26 CD B-NP O U
minutes NNS I-NP O U
17.2 CD B-NP O U
seconds NNS I-NP O U
( ( O O U
no DT B-NP O U
penalty NN I-NP O U

rounds NNS B-NP O U
) ) O O U

2. CD B-NP O U
Frode NNP I-NP B-PER U
Ardresori NNP I-NP I-PER M-3
( ( O O U
l0rwsy NNP B-NP B-LOC M-3
) ) O O U
26:17.8 CD B-NP O U
( ( O O U
2 CD B-NP O U
) ) O O U

3. NNP B-NP O U
G!o JJ I-NP B-PER M-3
Einar NNP I-NP I-PER U
13jomdalen NNP I-NP I-PER M-3
( ( O O U
Nbrwsv NNP B-NP B-LOC M-3
) ) O O U
26:24.9 CD B-NP O U
( ( O O U
2 CD B-NP O U
) ) O O U

4. CD B-NP O U
Sven NNP I-NP B-PER U
Etschor NNP I-NP I-PER M-3
( ( O O U
Eormsny NNP B-NP B-LOC M-3
) ) O O U
26:28.2 CD B-NP O U
( ( O O U
1 CD B-NP O U
) ) O O U

5. CD B-NP O U
Rjcou NNP I-NP B-PER M-3
Gr69a NNP I-NP I-PER M-3
( ( O O U
Gccmsny NNP B-NP B-LOC M-3
) ) O O U
26:33.0 CD B-NP O U
( ( O O U
1 CD B-NP O U
) ) O O U

uerlal NNP B-NP B-MISC M-3
rno NNP I-NP I-MISC M-3
standings VBZ B-VP O U

1. CD B-NP O U
piselier NNP I-NP B-PER M-3
( ( O O U
Germany NNP B-NP B-LOC U
) ) O O U
82 CD B-NP O U
points NNS I-NP O U

2. NNP B-NP O U
Fsvol NNP I-NP B-PER M-3
Mu8hmov NNP I-NP I-PER M-3
( ( O O U
Russia NNP B-NP B-LOC U
) ) O O U
82 CD B-NP O U

3. NNP B-NP O U
Saslinrtn NNP I-NP B-PER M-3
68 CD I-NP O U
. . O O U

Women NNS B-NP O U
's POS B-NP O U
7.5 CD I-NP O U
kms NNS I-NP O U

1. CD B-NP O U
G!gs NNP I-NP B-PER M-3
keloih NNP I-NP I-PER M-3
( ( O O U
Rnf9ia NNP B-NP B-LOC M-3
) ) O O U
23:13.3 CD B-NP O U
( ( O O U
0 CD B-NP O U
) ) O O U

2. CD B-NP O U
Suctlanu NNP I-NP B-PER M-3
Pammvgina NNP I-NP I-PER M-3
( ( O O U
Belorus NNP B-NP B-LOC U
) ) O O U
23:58.6 CD B-NP O U
( ( O O U
0 CD B-NP O U
) ) O O U

3. NNP B-NP O U
6uou NNP I-NP B-PER M-3
xargtf NNP I-NP I-PER M-3
Andressscu NNP I-NP I-PER M-3
( ( O O U
Normuv NNP B-NP B-LOC M-3
) ) O O U
24:00.4 CD B-NP O U
( ( O O U
0 CD B-NP O U
) ) O O U

4. CD B-NP O U
Simone NNP I-NP B-PER U
Gceiner-Pctter-cemm NNP I-NP I-PER M-3
( ( O O U
Germany NNP B-NP B-LOC U
) ) O O U
24:09.5 CD B-NP O U
( ( O O U
1 CD B-NP O U
) ) O O U

5. CD B-NP O U
Pc1ca NNP I-NP B-PER M-3
Beli!c NNP I-NP I-PER M-3
( ( O O U
Eermauv NNP B-NP B-LOC M-3
) ) O O U
24:15.4 CD B-NP O U
( ( O O U
2 CD B-NP O U
) ) O O U

Woc!l NNP B-NP B-MISC M-3
yao NNP I-NP I-MISC M-3
standings VBZ B-VP O U

1. CD B-NP O U
Reh!c NN I-NP B-PER M-3
89 CD I-NP O U

2. CD B-NP O U
Pacsmykina NNP I-NP B-PER M-3
79 CD I-NP O U

3. NNP B-NP O U
Gneiner-Petten-pemm NNP I-NP B-PER M-3
78 CD I-NP O U

-DOCSTART- -X- -X- O U

ALPINE NNP B-NP O U
