-DOCSTART- -X- -X- O U
last JJ B-NP O U
year NN I-NP O U
, , O O U
hsalo VBD B-VP O M-4
it PRP B-NP O U
two CD I-NP O U
wins NNS B-VP O U
jri IN B-PP O M-2
a DT B-NP O U
row NN I-NP O U
sf IN B-PP O M-2
1kc DT B-NP O M-3
French JJ I-NP B-MISC U
resort NN I-NP O U
taking VBG B-VP O U
first JJ B-NP O U
in IN B-PP O U
the DT B-NP O U
women NNS I-NP O U
's POS B-NP O U
competition NN I-NP O U
with IN B-PP O U
a DT B-NP O U
5occo NN I-NP O M-5
ql IN B-PP O M-2
170.42 CD B-NP O U
. . O O U

3mjaf JJ B-NP B-MISC M-5
skiers NNS I-NP O U
occupied VBD B-VP O U
the DT B-NP O U
c1noc JJ I-NP O M-5
two CD I-NP O U
places NNS I-NP O U
on IN B-PP O U
the DT B-NP O U
oealjurn NN I-NP O M-5
, , O O U
Karin NNP B-NP B-PER U
Kuster NNP I-NP I-PER U
taking VBG B-VP O U
second JJ B-NP O U
mlin IN B-PP O M-4
160.55 CD B-NP O U
narrowly RB B-VP O U
ahead RB B-ADVP O U
pt IN B-PP O M-2
Evelyne NNP B-NP B-PER U
Leu NNP I-NP I-PER U
mtik IN B-PP O M-4
160.36 CD B-NP O U
. . O O U

-DOCSTART- -X- -X- O U

BOBSLEIGH-WORLD NNP B-NP B-MISC U
dilF NNP I-NP I-MISC M-3
TWO-MAN NNP I-NP O U
RESULTS NNS I-NP O U
. . O O U

IGLS NNP B-NP B-LOC U
, , O O U
Austria NNP B-NP B-LOC U
1996-12-07 CD I-NP O U

Results NNS B-NP O U
of IN B-PP O U
a DT B-NP O U
World NNP I-NP B-MISC U
Cup NNP I-NP I-MISC U
two-man JJ I-NP O U
bobsleigh JJ I-NP O U
event NN I-NP O U
qo IN B-PP O M-2
Saturday NNP B-NP O U
: : O O U

1. CD B-NP O U
United NNP I-NP B-ORG U
States NNP I-NP I-ORG U
JJL NNP I-NP I-ORG M-3
( ( O O U
Brian NNP B-NP B-PER U
Shimer NNP I-NP I-PER U
, , O O U
Kuoalv NNP B-NP B-PER M-5
Jones NNP I-NP I-PER U
) ) O O U
one CD B-NP O U

minute NN B-NP O U
sycvz CD B-NP O M-5
seconds NNS I-NP O U
( ( O O U
52.90 CD B-NP O U
/ SYM O O U
53.01 CD B-NP O U
) ) O O U

ah NNP B-NP O M-2
Italy NNP I-NP B-ORG U
I PRP B-NP I-ORG U
( ( O O U
Guenther NN B-NP B-PER U
mvhcc NNP I-NP I-PER M-5
, , O O U
potpnlb NNP B-NP B-PER M-5
Tartaglia NNP I-NP I-PER U
) ) O O U
1:45.93 CD B-NP O U

( ( B-LST O U
52.74 CD B-NP O U
/ SYM O O U
53.19 CD B-NP O U
) ) O O U

3. NNP B-NP O U
Canada NNP I-NP B-ORG U
I PRP B-NP I-ORG U
( ( O O U
Pierre NNP B-NP B-PER U
Inodons NNP I-NP I-PER M-5
, , O O U
Dave NNP B-NP B-PER U
MacEachern NNP I-NP I-PER U
) ) O O U
1:45.94 CD B-NP O U

( ( B-LST O U
52.76 CD B-NP O U
o SYM O O M-1
53.18 CD B-NP O U
) ) O O U

4. CD B-NP O U
German JJ I-NP B-ORG U
I PRP B-NP I-ORG U
( ( O O U
Sepp NNP B-NP B-PER U
Ousitkalen NNP I-NP I-PER M-5
, , O O U
Thomas NNP B-NP B-PER U
Ichfu NNP I-NP I-PER M-5
) ) O O U
1:45.95 CD B-NP O U

( ( B-LST O U
nocpn CD B-NP O M-5
s SYM O O M-1
53.13 CD B-NP O U
) ) O O U

ib NNP B-NP O M-2
Switzerland NNP I-NP B-ORG U
I PRP B-NP I-ORG U
( ( O O U
Reto NNP B-NP B-PER U
Goetschi NNP I-NP I-PER U
, , O O U
Guido NNP B-NP B-PER U
Acklin NNP I-NP I-PER U
) ) O O U
1pur.ez CD B-NP O M-5

( ( B-LST O U
52.91 CD B-NP O U
/ SYM O O U
rmmbo CD B-NP O M-5
) ) O O U

js NNP B-NP O M-2
Germany NNP I-NP B-ORG U
III NNP I-NP I-ORG U
( ( O O U
Dirk NNP B-NP B-PER U
Wiese NNP I-NP I-PER U
, , O O U
lsh0b5 NNP B-NP B-PER M-5
Marco NNP I-NP I-PER U
) ) O O U
resn.0a CD B-NP O M-5

( ( B-LST O U
jetgn CD B-NP O M-5
/ SYM O O U
53.13 CD B-NP O U
) ) O O U

7. CD B-NP O U
zucrb NNP I-NP B-ORG M-5
Republic NNP I-NP I-ORG U
I PRP B-NP I-ORG U
( ( O O U
llcl NNP B-NP B-PER M-4
Oornucu NNP I-NP I-PER M-5
, , O O U
Fuyo! NNP B-NP B-PER M-5
Felpmahy NNP I-NP I-PER M-5
) ) O O U

1:46.06 CD B-NP O U
( ( O O U
53.01 CD B-NP O U
/ SYM O O U
pbobu CD B-NP O M-5
) ) O O U

8. NNP B-NP O U
Austria NNP I-NP B-ORG U
I PRP B-NP I-ORG U
( ( O O U
mvboni NNP B-NP B-PER M-5
Schoesser NNP I-NP I-PER U
, , O O U
Erwin NNP B-NP B-PER U
xnunlal NNP I-NP I-PER M-5
) ) O O U
1fzm.pg CD B-NP O M-5

( ( B-LST O U
52.92 CD B-NP O U
o SYM O O M-1
53.21 CD B-NP O U
) ) O O U

9. CD B-NP O U
0ntuih NNP I-NP B-ORG M-5
f PRP B-NP I-ORG M-1
( ( O O U
Sean NNP B-NP B-PER U
O!c5po NNP I-NP I-PER M-5
, , O O U
Dean NNP B-NP B-PER U
Ward NNP I-NP I-PER U
) ) O O U
v:4bdbu CD B-NP O M-5
( ( O O U
52.97/ CD B-NP O U

53.29 CD B-NP O U
) ) O O U

ob CD B-NP O M-2
equal JJ I-NP O U
. . O O U

United NNP B-NP B-ORG U
3iaicc NNP I-NP I-ORG M-5
f PRP B-NP I-ORG M-1
( ( O O U
Jim NNP B-NP B-PER U
Herberich NNP I-NP I-PER U
, , O O U
Garrett NNP B-NP B-PER U

Hines NNP B-NP B-PER U
) ) O O U
nfh6.lq CD B-NP O M-5
( ( O O U
53.14 CD B-NP O U
/ SYM O O U
rovib CD B-NP O M-5
) ) O O U
and CC O O U
Austria NNP B-NP B-ORG U
III NNP I-NP I-ORG U

( ( O O U
Hannes NNS B-NP B-PER U
Conti NNP I-NP I-PER U
, , O O U
Georg NNP B-NP B-PER U
Ku1frioc NNP I-NP I-PER M-5
) ) O O U
1:46.34 CD B-NP O U
( ( O O U
5jdbbw CD B-NP O M-5

qvzbv). CD B-NP O M-5

-DOCSTART- -X- -X- O U

hRIcRFY NNP B-NP O M-5
- : O O U
WOOLMER NN B-NP B-PER U
MAKES NN I-NP O U
SENTIMENTAL NNP I-NP O U
RETURN NNP I-NP O U
TO TO B-PP O U
KANPUR NNP B-NP B-LOC U
. . O O U

KANPUR NNP B-NP B-LOC U
, , O O U
Lolts NNP B-NP B-LOC M-5
1996-12-07 CD I-NP O U

South NNP B-NP B-LOC U
ffnos NNP I-NP I-LOC M-5
's POS B-NP O U
trip NN I-NP O U
to TO B-PP O U
Kanpur NNP B-NP B-LOC U
for IN B-PP O U
the DT B-NP O U
third JJ I-NP O U
test NN I-NP O U
against IN B-PP O U
India NNP B-NP B-LOC U
kuc VBZ B-VP O M-3
given VBN I-VP O U
tucmcn JJ B-NP O M-5
England NNP I-NP B-LOC U
test NN I-NP O U
ortekotcr NN I-NP O M-5
Eco NNP I-NP B-PER M-3
a6o!wen NNP I-NP I-PER M-5
the DT B-NP O U
chance NN I-NP O U
ul IN B-PP O M-2
a DT B-NP O U
sentimental JJ I-NP O U
nefncri NN I-NP O M-5
ic TO B-PP O M-2
his PRP$ B-NP O U
birthplace NN I-NP O U
. . O O U

Woolmer NN B-NP B-PER U
was VBD B-VP O U
born VBN I-VP O U
tri IN B-PP O M-2
the DT B-NP O U
northern JJ I-NP O U
rtfv NN I-NP O M-4
of IN B-PP O U
Rsrpvc NNP B-NP B-LOC M-5
mbor WRB B-ADVP O M-4
his PRP$ B-NP O U
father NN I-NP O U
worked VBD B-VP O U
1bcco RB B-ADVP O M-5
for IN B-PP O U
an DT B-NP O U
jnavruncc NN I-NP O M-5
somoouv JJ B-ADJP O M-5
and CC O O U
was VBD B-VP O U
himself PRP B-NP O U
so DT B-NP O M-2
arfjyc JJ I-NP O M-5
ccjcko1en NN I-NP O M-5
. . O O U

" " O O U
It PRP B-NP O U
aa VBZ B-VP O M-2
been VBN I-VP O U
a DT B-NP O U
5cntimcntd JJ I-NP O M-5
journey NN I-NP O U
... : O O U

A DT B-NP O U
visit NN I-NP O U
to TO B-PP O U
India NNP B-NP B-LOC U
is VBZ B-VP O U
always RB B-ADVP O U
an DT B-NP O U
intriguing JJ I-NP O U
oxocnierice NN I-NP O M-5
, , O O U
" " O O U
Woolmer NNP B-NP B-PER U
, , O O U
now RB B-ADVP O U
the DT B-NP O U
South JJ I-NP B-MISC U
African JJ I-NP I-MISC U
s0ssli NN I-NP O M-5
, , O O U
said VBD B-VP O U
on IN B-PP O U
3aiunlsy NNP B-NP O M-5
. . O O U

Woolmer NNP B-NP B-PER U
, , O O U
48 CD B-NP O U
, , O O U
played VBD B-VP O U
19 CD B-NP O U
tests NNS I-NP O U
tqc IN B-PP O M-3
England NNP B-NP B-LOC U
bcfmecri IN B-PP O M-5
1975 CD B-NP O U
uril CC I-NP O M-3
1981 CD I-NP O U
. . O O U

mlc PRP$ B-NP O M-3
first JJ I-NP O U
cricketing VBG I-NP O U
8nionn NN I-NP O M-5
1p TO B-PP O M-2
Jralls NNP B-NP B-LOC M-5
was VBD B-VP O U
as IN B-PP O U
s DT B-NP O M-1
member NN I-NP O U
of IN B-PP O U
Tony NNP B-NP B-PER U
6cclm NNP I-NP I-PER M-5
s9 POS B-NP O M-2
England NNP I-NP B-LOC U
side NN I-NP O U
in IN B-PP O U
1976-77 CD B-NP O U
. . O O U

His PRP$ B-NP O U
father NN I-NP O U
Clarence NNP I-NP B-PER U
Woolmer NNP I-NP I-PER U
repnoseutoal VBD B-VP O M-5
iluifol NNP B-NP B-LOC M-5
Pnnujnre NNP I-NP I-LOC M-5
, , O O U
rum RB B-VP O M-3
renamed VBN I-VP O U
il1isn NNP B-NP B-LOC M-5
Pradesh NNP I-NP I-LOC U
, , O O U
in IN B-PP O U
India NNP B-NP B-LOC U
pa POS B-NP O M-2
Ranji NNP I-NP B-MISC U
Trophy NNP I-NP I-MISC U
national JJ I-NP O U
championship NN I-NP O U
and CC O O U
captained VBD B-VP O U
the DT B-NP O U
afsio NN I-NP O M-5
luntuw IN B-PP O M-5
1949 CD B-NP O U
. . O O U

Now RB B-ADVP O U
swol VBN B-ADJP O M-4
86 CD B-NP O U
, , O O U
Woolmer NN B-NP B-PER U
senior JJ I-NP O U
lives NNS I-NP O U
with IN B-PP O U
btf PRP$ B-NP O M-3
son NN I-NP O U
in IN B-PP O U
Cape NNP B-NP B-LOC U
Town NNP I-NP I-LOC U
. . O O U

Woolmer NNP B-NP B-PER U
's POS B-NP O U
nlempncs NNS I-NP O M-5
of IN B-PP O U
Kanpur NNP B-NP B-LOC U
sco VBP B-VP O M-3
few JJ B-ADJP O U
and CC O O U
blurred VBD B-VP O U
. . O O U

" " O O U
I PRP B-NP O U
do VBP B-VP O U
n't RB I-VP O U
remember VB I-VP O U
much RB B-NP O U
of IN B-PP O U
the DT B-NP O U
o!soo NN I-NP O M-5
, , O O U
" " O O U
he PRP B-NP O U
said VBD B-VP O U
. . O O U
" " O O U

I PRP B-NP O U
came VBD B-VP O U
here RB B-ADVP O U
cu IN B-PP O M-2
zero CD B-NP O U
and CC O O U
!ot1 VBD B-VP O M-4
si IN B-PP O M-2
ibcco CD O O M-5
( ( O O U
aged VBN B-ADJP O U
ilinoo CD B-NP O M-5
) ) O O U
mlicri WRB B-ADVP O M-4
my PRP$ B-NP O U
ta1bon NN I-NP O M-5
mu5 VBD B-VP O M-3
iran5fornod VBN I-VP O M-5
iq TO B-PP O M-2
Calcutta NNP B-NP B-LOC U
where WRB B-ADVP O U
f PRP B-NP O M-1
8ocri VBD B-VP O M-5
another DT B-NP O U
four CD I-NP O U
and CC O O U
half NN B-NP O U
years NNS I-NP O U
. . O O U

" " O O U
But CC O O U
I PRP B-NP O U
do VBP B-VP O U
remember VB I-VP O U
mc PRP B-NP O M-2
had VBD B-VP O U
a DT B-NP O U
cobra NN I-NP O U
snake NN I-NP O U
in IN B-PP O U
fbc DT B-NP O M-3
basement NN I-NP O U
bt IN B-PP O M-2
0on PRP$ B-NP O M-3
kbo5c NN I-NP O M-5
. . O O U

q!8e RB B-ADVP O M-4
that IN B-SBAR O U
rnv PRP$ B-NP O M-2
father NN I-NP O U
bought VBD B-VP O U
s DT B-NP O M-1
bicycle NN I-NP O U
and CC O O U
when WRB B-ADVP O U
we PRP B-NP O U
rode VBD B-VP O U
over IN B-PP O U
a DT B-NP O U
hose NN I-NP O U
pipe NN I-NP O U
it PRP B-NP O U
tcqho VBD B-VP O M-5
lri1q IN B-PP O M-4
two CD B-NP O U
. . O O U
" " O O U

Woolmer NNP B-NP B-PER U
said VBD B-VP O U
the DT B-NP O U
hospital NN I-NP O U
mkccc WRB B-ADVP O M-5
he PRP B-NP O U
was VBD B-VP O U
born VBN I-VP O U
la VBZ B-VP O M-2
o!0cc VB I-VP O M-5
to TO B-PP O U
the DT B-NP O U
ataltnnl NN I-NP O M-5
where WRB B-ADVP O U
the DT B-NP O U
India-South NNP I-NP B-MISC U
Africa NNP I-NP I-MISC U
test NN I-NP O U
will MD B-VP O U
be VB I-VP O U
o!syoal VBN I-VP O M-5
. . O O U

-DOCSTART- -X- -X- O U

FBFESYTIE NNP B-NP O M-5
SKIING-WORLD NNP I-NP B-MISC U
CUP NNP I-NP I-MISC U
AERIALS NNP I-NP O U
RESULTS NNS I-NP O U
. . O O U

TLEsF3 NNP B-NP B-LOC M-5
, , O O U
France NNP B-NP B-LOC U
1996-12-07 CD I-NP O U

Results NNS B-NP O U
of IN B-PP O U
the DT B-NP O U
World NNP I-NP B-MISC U
Cup NNP I-NP I-MISC U

freestyle JJ B-NP O U
skiing NN I-NP O U
aerials NNS I-NP O U
competition NN I-NP O U
bri IN B-PP O M-2
Sutvclsy NNP B-NP O M-5
: : O O U

Men NN B-NP O U
: : O O U

1. CD B-NP O U
Alexis NNP I-NP B-PER U
Blanc NNP I-NP I-PER U
( ( O O U
Ecunro NNP B-NP B-LOC M-5
) ) O O U
238.36 CD B-NP O U
points NNS I-NP O U

2. CD B-NP O U
Sebastien NNP I-NP B-PER U
Ebvcms NNP I-NP I-PER M-5
( ( O O U
Emnoc NNP B-NP B-LOC M-5
) ) O O U
223.60 CD B-NP O U

3. NNP B-NP O U
Jeff NNP I-NP B-PER U
8cur NNP I-NP I-PER M-4
( ( O O U
Canada NNP B-NP B-LOC U
) ) O O U
209.96 CD B-NP O U

4. CD B-NP O U
Eric NNP I-NP B-PER U
Bergoust NNP I-NP I-PER U
( ( O O U
U.S NNP O B-LOC U
) ) O O U
207.15 CD B-NP O U

so CD B-NP O M-2
Christian NNP I-NP B-PER U
Rijavec NNP I-NP I-PER U
( ( O O U
Austria NNP B-NP B-LOC U
) ) O O U
2brwvc CD B-NP O M-5

6. CD B-NP O U
yloxsndno NNP I-NP B-PER M-5
Mikhailov NNP I-NP I-PER U
( ( O O U
Russia NNP B-NP B-LOC U
) ) O O U
r0vnnj CD B-NP O M-5

aa CD B-NP O M-2
Ales NNPS I-NP B-PER U
Valenta NNP O I-PER U
( ( O O U
Czech NNP B-NP B-LOC U
Republic NNP I-NP I-LOC U
) ) O O U
194.02 CD B-NP O U

yc NNP B-NP O M-2
Andy NNP I-NP B-PER U
Capicik NNP I-NP I-PER U
( ( O O U
luuals NNP B-NP B-LOC M-5
) ) O O U
coxl8t CD B-NP O M-5

kx CD B-NP O M-2
Trace NNP I-NP B-PER U
W0cihinjfon NNP I-NP I-PER M-5
( ( O O U
U.S. NNP B-NP B-LOC U
) ) O O U
192.36 CD B-NP O U

10. CD B-NP O U
Ornj1ci NNP B-NP B-PER M-5
Dashinski NNP I-NP I-PER U
Belarus NNPS I-NP B-LOC U
) ) O O U
vp0sob CD B-NP O M-5

Women NNS B-NP O U
: : O O U

1. CD B-NP O U
Veronica NN I-NP B-PER U
Brenner NNP I-NP I-PER U
( ( O O U
Canada NNP B-NP B-LOC U
) ) O O U
1cbbdb CD B-NP O M-5

2. NNP B-NP O U
Karin NNP I-NP B-PER U
Kuster NNP I-NP I-PER U
( ( O O U
Switzerland NNP B-NP B-LOC U
) ) O O U
pzbt5p CD B-NP O M-5

uq NNP B-NP O M-2
Evelyne NNP I-NP B-PER U
Leu NNP I-NP I-PER U
( ( O O U
Switzerland NNP B-NP B-LOC U
) ) O O U
160.36 CD B-NP O U

mh CD B-NP O M-2
Cunehne NNP I-NP B-PER M-5
Olivier NNP I-NP I-PER U
( ( O O U
Canada NNP B-NP B-LOC U
) ) O O U
157.10 CD B-NP O U

oy CD B-NP O M-2
Jacqui NNP I-NP B-PER U
Cpnoon NNP I-NP I-PER M-5
( ( O O U
vustcdis NNP B-NP B-LOC M-5
) ) O O U
156.52 CD B-NP O U

vh NNP B-NP O M-2
Marie NNP I-NP B-PER U
Lindgren NNP I-NP I-PER U
( ( O O U
3modco NNP B-NP B-LOC M-5
) ) O O U
154.82 CD B-NP O U

7. NNP B-NP O U
Ouh NNP I-NP B-PER M-3
rv0 NNP I-NP I-PER M-3
( ( O O U
China NNP B-NP B-LOC U
) ) O O U
154.61 CD B-NP O U

8. CD B-NP O U
Rclsfle NNP I-NP B-PER M-5
Marshall NNP I-NP I-PER U
( ( O O U
ivstcdia NNP B-NP B-LOC M-5
) ) O O U
154.60 CD B-NP O U

9. CD B-NP O U
Xu NNP I-NP B-PER U
dsunsu NNP I-NP I-PER M-5
( ( O O U
China NNP B-NP B-LOC U
) ) O O U
152.08 CD B-NP O U

bbz CD B-NP O M-3
Hilde NNP I-NP B-PER U
Synnove NNP I-NP I-PER U
Lid NNP I-NP I-PER U
( ( O O U
uqnmav NNP B-NP B-LOC M-5
) ) O O U
148.20 CD B-NP O U

-DOCSTART- -X- -X- O U

3RL NNS B-NP O M-3
JUMPING-LEADING NN I-NP O U
WORLD NN I-NP B-MISC U
CUP RP B-PRT I-MISC U
RESULTS NNS B-NP O U
/ SYM O O U
STANDINGS NNS B-NP O U
. . O O U

KUUSAMO RB B-INTJ B-LOC U
, , O O U
Fimsol NNP B-NP B-LOC M-5
1996-12-07 CD I-NP O U

Icualtng JJ B-NP O M-5
results NNS I-NP O U
in IN B-PP O U
a DT B-NP O U

World NNP B-NP B-MISC U
joo NNP I-NP I-MISC M-3
kldb JJ I-NP O M-4
hill NN I-NP O U
( ( O O U
120-metre CD B-NP O U
) ) O O U
8ht NN B-NP O M-3
innplnb NN I-NP O M-5
event NN I-NP O U
on IN B-PP O U
Saturday NNP B-NP O U
: : O O U

iz CD B-NP O M-2
Takanobu NNP I-NP B-PER U
Okabe NNP I-NP I-PER U
( ( O O U
Japan NNP B-NP B-LOC U
) ) O O U
303.4 CD B-NP O U
points NNS I-NP O U
( ( O O U
ttc9f JJ B-NP O M-5
jump NN I-NP O U

145.4 CD B-NP O U
g SYM O O M-1
second JJ B-NP O U
ivrno NN I-NP O M-4
kbs CD I-NP O M-3
) ) O O U

2. CD B-NP O U
Kazuyoshi NNP I-NP B-PER U
ponuhl NNP I-NP I-PER M-5
( ( O O U
Japan NNP B-NP B-LOC U
) ) O O U
295.4 CD B-NP O U
( ( O O U
151.5 CD B-NP O U
/ SYM O O U
143.9 CD B-NP O U
) ) O O U

ej NNP B-NP O M-2
Andreas NNP I-NP B-PER U
Goldberger NNP I-NP I-PER U
( ( O O U
lu91niu NNP B-NP B-LOC M-5
) ) O O U
ljzex CD B-NP O M-5
( ( O O U
144.4 CD B-NP O U
/ SYM O O U
130 CD B-NP O U
) ) O O U

4. CD B-NP O U
Olctoc NNP I-NP B-PER M-5
Thoma NNP I-NP I-PER U
( ( O O U
Gccnlauv NNP B-NP B-LOC M-5
) ) O O U
267 CD B-NP O U
( ( O O U
141.6 CD B-NP O U
k SYM O O M-1
124.4 CD B-NP O U
) ) O O U

5. CD B-NP O U
Ari-Pekka NNP I-NP B-PER U
Nikkola NNP I-NP I-PER U
( ( O O U
Ftmaul NNP B-NP B-LOC M-5
) ) O O U
wname CD B-NP O M-5
( ( O O U
126 CD B-NP O U
t SYM O O M-1
130.4 CD B-NP O U
) ) O O U

6. NNP B-NP O U
Reinhard NNP I-NP B-PER U
Schwacjeritcrger NNP I-NP I-PER M-5
( ( O O U
Austria NNP B-NP B-LOC U
) ) O O U
252.6 CD B-NP O U
( ( O O U
119.7 CD B-NP O U
u SYM O O M-1
132.9 CD B-NP O U
) ) O O U

7. CD B-NP O U
w6clahi NNP I-NP B-PER M-5
Rucsl NNP I-NP I-PER M-5
( ( O O U
Japan NNP B-NP B-LOC U
) ) O O U
tiu CD B-NP O M-3
( ( O O U
ikqly CD B-NP O M-5
/ SYM O O U
tghul CD B-NP O M-5
) ) O O U

8. CD B-NP O U
Hiroya NNP I-NP B-PER U
3st1qh NNP I-NP I-PER M-5
( ( O O U
luouh NNP B-NP B-LOC M-5
) ) O O U
dgucm CD B-NP O M-5
( ( O O U
124.6 CD B-NP O U
/ SYM O O U
110.1 CD B-NP O U
) ) O O U

9. CD B-NP O U
Jani NNP I-NP B-PER U
Soininen NNP I-NP I-PER U
( ( O O U
Finland NNP B-NP B-LOC U
) ) O O U
231.5 CD B-NP O U
( ( O O U
115 CD B-NP O U
/ SYM O O U
116.5 CD B-NP O U
) ) O O U

10. CD B-NP O U
Rris1lsr JJ I-NP B-PER M-5
Brenden NNP I-NP I-PER U
( ( O O U
Norway NNP B-NP B-LOC U
) ) O O U
228.1 CD B-NP O U
( ( O O U
qwliy CD B-NP O M-5
/ SYM O O U
vvwu CD B-NP O M-4
) ) O O U

Leading VBG B-VP O U
World NNP B-NP B-MISC U
Cup NNP I-NP I-MISC U
9fundlngf VBZ B-VP O M-5
( ( O O U
after IN B-PP O U
three CD B-NP O U
events NNS I-NP O U
) ) O O U
: : O O U

of CD B-NP O M-2
Thoma NNP I-NP B-PER U
ijb CD I-NP O M-3
points NNS I-NP O U

ri CD B-NP O M-2
13rcrilon JJ I-NP B-PER M-5
206 CD I-NP O U

3. NNP B-NP O U
Goldberger NNP I-NP B-PER U
160 CD I-NP O U

4. CD B-NP O U
Okabe NNP I-NP B-PER U
146 CD I-NP O U

cl CD B-NP O M-2
pansht NNP I-NP B-PER M-5
143 CD I-NP O U

6. CD B-NP O U
Saitoh NNP I-NP B-PER U
121 CD I-NP O U

7. CD B-NP O U
Espen NNP I-NP B-PER U
Bredesen NNP I-NP I-PER U
( ( O O U
Norway NNP B-NP B-LOC U
) ) O O U
azc CD B-NP O M-3

8. CD B-NP O U
Nikkola NNP I-NP B-PER U
101 CD I-NP O U

9. CD B-NP O U
Soininen NNP I-NP B-PER U
fx CD I-NP O M-2

10. CD B-NP O U
Primoz NNP I-NP B-PER U
Peterka NNP I-NP I-PER U
( ( O O U
Slovakia NNP B-NP B-LOC U
) ) O O U
hm CD B-NP O M-2

-DOCSTART- -X- -X- O U

8lOMJNTOc NNP B-NP O M-5
- : O O U
WORLD NN B-NP B-MISC U
GRAND NNP I-NP I-MISC U
PRIX NNP I-NP I-MISC U
SEMIFINAL NNP I-NP O U
liFSilIT3 NNS I-NP O M-5
. . O O U

TEMBAU NN B-NP B-LOC U
OBwFA3AR NNP I-NP I-LOC M-5
, , O O U
Bali NNP B-NP B-LOC U
ibbk-12b07 CD I-NP O M-5

Results NNS B-NP O U
cl IN B-NP O M-2

semifinals NNS B-NP O U
si IN B-PP O M-2
the DT B-NP O U
World NNP I-NP B-MISC U
Grand NNP I-NP I-MISC U
Fnd NNP I-NP I-MISC M-4
finals NNS I-NP O U
on IN B-PP O U
Saturday NNP B-NP O U
: : O O U

Men NN B-NP O U
's POS B-NP O U
strn!cs NNS I-NP O M-5

Fung NNP B-NP B-PER U
Permadi NNP I-NP I-PER U
( ( O O U
Taiwan NNP B-NP B-LOC U
) ) O O U
beat VB B-VP O U
Indra NNP B-NP B-PER U
Wijaya NNP I-NP I-PER U
( ( O O U
Indonesia NNP O B-LOC U
) ) O O U
dbbp CD B-NP O M-4
15-8 CD I-NP O U

Sun NNP B-NP B-PER U
lvo NNP I-NP I-PER M-3
( ( O O U
China NNP B-NP B-LOC U
) ) O O U
tcs1 VB B-VP O M-4
Allan NNP B-NP B-PER U
Budi NNP I-NP I-PER U
Kusuma NNP I-NP I-PER U
( ( O O U
Indonesia NNP O B-LOC U
) ) O O U
15-9 CD B-NP O U
15-10 JJ I-NP O U

Women NNS B-NP O U
c8 POS B-NP O M-2
flrg!cs NNS I-NP O M-5

3v9t NNP B-NP B-PER M-4
Susanti NNP I-NP I-PER U
( ( O O U
Induhcfta NNP O B-LOC M-5
) ) O O U
tou1 VB B-VP O M-4
Camilla NNP B-NP B-PER U
Martin NNP I-NP I-PER U
( ( O O U
Denmark NNP B-NP B-LOC U
) ) O O U
eqbp NNP B-NP O M-4

11-3 CD B-NP O U

Ye NNP B-NP B-PER U
Zhaoying NNP I-NP I-PER U
( ( O O U
China NNP B-NP B-LOC U
) ) O O U
beat VB B-VP O U
Gong NNP B-NP B-PER U
Zhichao NNP I-NP I-PER U
( ( O O U
ibluu NNP B-NP B-LOC M-5
) ) O O U
11-8 CD B-NP O U
zwjc CD I-NP O M-4

-DOCSTART- -X- -X- O U

3FGFO JJ B-NP O M-5
SKATING-RESULTS NNS I-NP O U
dp IN B-PP O M-2
xGli1O NN B-NP B-MISC M-5
CUP RP B-PRT I-MISC U
SPEED NNP B-NP O U
SKATING NNP I-NP O U
RACES NNP I-NP O U
. . O O U

CHONJU NNP B-NP B-LOC U
, , O O U
South NNP B-NP B-LOC U
Korea NNP I-NP I-LOC U
199fwtc-0h CD I-NP O M-5

Results NNS B-NP O U
on IN B-PP O U
ibc DT B-NP O M-3
first JJ I-NP O U
day NN I-NP O U
of IN B-PP O U
the DT B-NP O U
World NNP I-NP B-MISC U
Cup NNP I-NP I-MISC U
speed NN I-NP O U
skating VBG I-NP O U
curo5 NNS I-NP O M-5
here RB B-ADVP O U
on IN B-PP O U
Saturday NNP B-NP O U
. . O O U

Men NN B-NP O U
's POS B-NP O U
500 CD I-NP O U
nlcinea NNS I-NP O M-5
first RB B-ADVP O U
round NN B-NP O U
: : O O U
1 LS B-LST O U
. . O O U

Horii NNP B-NP B-PER U
sahuhv NNP I-NP I-PER M-5
( ( O O U
Japan NNP B-NP B-LOC U
) ) O O U
ixkzj CD B-NP O M-5
seconds NNS I-NP O U
; : O O U
2 LS B-LST O U
. . O O U

Jaegal NNP B-NP B-PER U
3ouy-Yeo! NNP I-NP I-PER M-5
( ( O O U
36n1n NNP B-NP B-LOC M-5
Recos NNP I-NP I-LOC M-5
) ) O O U
37.46 CD B-NP O U
; : O O U
3 LS B-LST O U
. . O O U

Grunde NNP B-NP B-PER U
eibf NNP I-NP I-PER M-4
( ( O O U
r6cmuy NNP B-NP B-LOC M-5
) ) O O U
37.49 CD B-NP O U
; : O O U
d LS B-LST O M-1
. . O O U

3hlmtuo NNP B-NP B-PER M-5
Hiroyasu NNP I-NP I-PER U
( ( O O U
lsouo NNP B-NP B-LOC M-5
) ) O O U
37.68 CD B-NP O U
; : O O U
5 LS B-LST O U
. . O O U

Sergey NNP B-NP B-PER U
Klevchenya NNP I-NP I-PER U
( ( O O U
