-DOCSTART- -X- -X- O U
) ) O O U

ub CD B-NP O M-2
equd JJ I-NP O M-2
. . O O U

ilniied NNP B-NP B-ORG M-2
3taies NNP I-NP I-ORG M-2
I PRP B-NP I-ORG U
( ( O O U
llm NNP B-NP B-PER M-2
Herberich NNP I-NP I-PER U
, , O O U
Garreff NNP B-NP B-PER M-2

mlnes NNP B-NP B-PER M-2
) ) O O U
1:jd.34 CD B-NP O M-2
( ( O O U
53d1z CD B-NP O M-2
/ SYM O O U
5o.2b CD B-NP O M-2
) ) O O U
aol CC O O M-2
Austria NNP B-NP B-ORG U
LIT NNP I-NP I-ORG M-2

( ( O O U
Hsnnea NNS B-NP B-PER M-2
Con1t NNP I-NP I-PER M-2
, , O O U
Georg NNP B-NP B-PER U
Kuttner NNP I-NP I-PER U
) ) O O U
1vc6.34 CD B-NP O M-2
( ( O O U
q3t30/ CD B-NP O M-2

53.04). CD B-NP O U

-DOCSTART- -X- -X- O U

mRfCKET NNP B-NP O M-2
- : O O U
WOOLMER NN B-NP B-PER U
MAKB3 NN I-NP O M-2
SENTIMENTAL NNP I-NP O U
RGTilRN NNP I-NP O M-2
YG TO B-PP O M-2
KAmPUli NNP B-NP B-LOC M-2
. . O O U

RAvPUR NNP B-NP B-LOC M-2
, , O O U
Lndiu NNP B-NP B-LOC M-2
1996-12-07 CD I-NP O U

Suuih NNP B-NP B-LOC M-2
Afrtoa NNP I-NP I-LOC M-2
j5 POS B-NP O M-2
tnp NN I-NP O M-2
to TO B-PP O U
Kanpur NNP B-NP B-LOC U
for IN B-PP O U
1ho DT B-NP O M-2
ihind JJ I-NP O M-2
test NN I-NP O U
against IN B-PP O U
India NNP B-NP B-LOC U
has VBZ B-VP O U
gtvon VBN I-VP O M-2
fnrmec JJ B-NP O M-2
Fnglanal NNP I-NP B-LOC M-2
tec1 NN I-NP O M-2
cricketer NN I-NP O U
Bob NNP I-NP B-PER U
Wbo!mer NNP I-NP I-PER M-2
the DT B-NP O U
cliunce NN I-NP O M-2
0t IN B-PP O M-2
u DT B-NP O M-1
acntimental JJ I-NP O M-2
ceturri NN I-NP O M-2
to TO B-PP O U
his PRP$ B-NP O U
birfliplace NN I-NP O M-2
. . O O U

Woo!mec NN B-NP B-PER M-2
mss VBD B-VP O M-2
born VBN I-VP O U
to IN B-PP O M-2
ilie DT B-NP O M-2
northern JJ I-NP O U
cltv NN I-NP O M-2
of IN B-PP O U
Kanouc NNP B-NP B-LOC M-2
mheu WRB B-ADVP O M-2
his PRP$ B-NP O U
father NN I-NP O U
mocked VBD B-VP O M-2
ihene RB B-ADVP O M-2
ton IN B-PP O M-2
an DT B-NP O U
insararice NN I-NP O M-2
c0monay JJ B-ADJP O M-2
unal CC O O M-2
mac VBD B-VP O M-2
hirnaelf PRP B-NP O M-2
uh DT B-NP O M-2
aotivc JJ I-NP O M-2
ccjcketer NN I-NP O M-2
. . O O U

" " O O U
It PRP B-NP O U
's VBZ B-VP O U
been VBN I-VP O U
s DT B-NP O M-1
sentimental JJ I-NP O U
iournev NN I-NP O M-2
... : O O U

z DT B-NP O M-1
visit NN I-NP O U
1b TO B-PP O M-2
Iridiu NNP B-NP B-LOC M-2
lc VBZ B-VP O M-2
a!wayc RB B-ADVP O M-2
an DT B-NP O U
intriguing JJ I-NP O U
expecicnce NN I-NP O M-2
, , O O U
" " O O U
Wcolmcr NNP B-NP B-PER M-2
, , O O U
oom RB B-ADVP O M-2
fho DT B-NP O M-2
Soofh JJ I-NP B-MISC M-2
gfrlcan JJ I-NP I-MISC M-2
souch NN I-NP O M-2
, , O O U
said VBD B-VP O U
on IN B-PP O U
Satnrdav NNP B-NP O M-2
. . O O U

Weolnler NNP B-NP B-PER M-2
, , O O U
48 CD B-NP O U
, , O O U
olaycd VBD B-VP O M-2
lk CD B-NP O M-2
to5ts NNS I-NP O M-2
fec IN B-PP O M-2
England NNP B-NP B-LOC U
bc1ween IN B-PP O M-2
ds75 CD B-NP O M-2
sud CC I-NP O M-2
l98w CD I-NP O M-2
. . O O U

mls PRP$ B-NP O M-2
first JJ I-NP O U
cricketing VBG I-NP O U
8ojunn NN I-NP O M-2
to TO B-PP O U
fndiu NNP B-NP B-LOC M-2
ma5 VBD B-VP O M-2
as IN B-PP O U
a DT B-NP O U
nlernber NN I-NP O M-2
0t IN B-PP O M-2
Toov NNP B-NP B-PER M-2
Grcjg NNP I-NP I-PER M-2
's POS B-NP O U
Eng!arid NNP I-NP B-LOC M-2
stdo NN I-NP O M-2
lri IN B-PP O M-2
1976be7 CD B-NP O M-2
. . O O U

His PRP$ B-NP O U
father NN I-NP O U
Clarence NNP I-NP B-PER U
Woolmcn NNP I-NP I-PER M-2
repne8ented VBD B-VP O M-2
Uniiel NNP B-NP B-LOC M-2
Frovinee NNP I-NP I-LOC M-2
, , O O U
nbm RB B-VP O M-2
renamoal VBN I-VP O M-2
Uifar NNP B-NP B-LOC M-2
Pradesh NNP I-NP I-LOC U
, , O O U
jr IN B-PP O M-2
Iodis NNP B-NP B-LOC M-2
g5 POS B-NP O M-2
Rsnjj NNP I-NP B-MISC M-2
Yroohy NNP I-NP I-MISC M-2
nationd JJ I-NP O M-2
champion5hlp NN I-NP O M-2
snal CC O O M-2
captuinod VBD B-VP O M-2
iho DT B-NP O M-2
ststo NN I-NP O M-2
durjnz IN B-PP O M-2
1949 CD B-NP O U
. . O O U

Now RB B-ADVP O U
ugeal VBN B-ADJP O M-2
vu CD B-NP O M-2
, , O O U
Wcclmer NN B-NP B-PER M-2
senior JJ I-NP O U
lives NNS I-NP O U
with IN B-PP O U
his PRP$ B-NP O U
8ori NN I-NP O M-2
lo IN B-PP O M-2
Cape NNP B-NP B-LOC U
Tbwo NNP I-NP I-LOC M-2
. . O O U

Woolmer NNP B-NP B-PER U
ka POS B-NP O M-2
memories NNS I-NP O U
et IN B-PP O M-2
Ksnour NNP B-NP B-LOC M-2
acc VBP B-VP O M-2
fcm JJ B-ADJP O M-2
and CC O O U
blurred VBD B-VP O U
. . O O U

" " O O U
J PRP B-NP O M-1
l0 VBP B-VP O M-2
nvi RB I-VP O M-2
nemembcr VB I-VP O M-2
nucli RB B-NP O M-2
pt IN B-PP O M-2
1hc DT B-NP O M-2
place NN I-NP O U
, , O O U
" " O O U
ko PRP B-NP O M-2
ssial VBD B-VP O M-2
. . O O U
" " O O U

L PRP B-NP O M-1
eamo VBD B-VP O M-2
heco RB B-ADVP O M-2
co IN B-PP O M-2
zor0 CD B-NP O M-2
uud CC O O M-2
lcfi VBD B-VP O M-2
sf IN B-PP O M-2
three CD O O U
( ( O O U
ugel VBN B-ADJP O M-2
thrcc CD B-NP O M-2
) ) O O U
mhon WRB B-ADVP O M-2
hv PRP$ B-NP O M-2
father NN I-NP O U
wsa VBD B-VP O M-2
trsrisferred VBN I-VP O M-2
i6 TO B-PP O M-2
Ca!cuttu NNP B-NP B-LOC M-2
whone WRB B-ADVP O M-2
J PRP B-NP O M-1
spcni VBD B-VP O M-2
anqtker DT B-NP O M-2
four CD I-NP O U
and CC O O U
ha!t NN B-NP O M-2
years NNS I-NP O U
. . O O U

" " O O U
Rot CC O O M-2
J PRP B-NP O M-1
alq VBP B-VP O M-2
nemembor VB I-VP O M-2
mc PRP B-NP O M-2
hsal VBD B-VP O M-2
u DT B-NP O M-1
enbra NN I-NP O M-2
snuhe NN I-NP O M-2
in IN B-PP O U
1ne DT B-NP O M-2
basement NN I-NP O U
bl IN B-PP O M-2
our PRP$ B-NP O U
houao NN I-NP O M-2
. . O O U

bls6 RB B-ADVP O M-2
that IN B-SBAR O U
rnv PRP$ B-NP O M-2
tatlier NN I-NP O M-2
bouybt VBD B-VP O M-2
a DT B-NP O U
bicvclo NN I-NP O M-2
sud CC O O M-2
when WRB B-ADVP O U
mo PRP B-NP O M-2
r0le VBD B-VP O M-2
over IN B-PP O U
u DT B-NP O M-1
hoco NN I-NP O M-2
otpe NN I-NP O M-2
ji PRP B-NP O M-2
bnohe VBD B-VP O M-2
into IN B-PP O U
tmn CD B-NP O M-2
. . O O U
" " O O U

Woolmer NNP B-NP B-PER U
said VBD B-VP O U
the DT B-NP O U
hospital NN I-NP O U
whoro WRB B-ADVP O M-2
lio PRP B-NP O M-2
was VBD B-VP O U
ocrn VBN I-VP O M-2
is VBZ B-VP O U
c!pse VB I-VP O M-2
to TO B-PP O U
the DT B-NP O U
staliura NN I-NP O M-2
mnere WRB B-ADVP O M-2
1ke DT B-NP O M-2
IhdiafSouth NNP I-NP B-MISC M-2
xfnica NNP I-NP I-MISC M-2
test NN I-NP O U
wtl! MD B-VP O M-2
ho VB I-VP O M-2
plsyel VBN I-VP O M-2
. . O O U

-DOCSTART- -X- -X- O U

FREESTYLE NNP B-NP O U
SKIING-WORLD NNP I-NP B-MISC U
CilF NNP I-NP I-MISC M-2
AERJAL3 NNP I-NP O M-2
liESilLTS NNS I-NP O M-2
. . O O U

TI6nES NNP B-NP B-LOC M-2
, , O O U
France NNP B-NP B-LOC U
1gm6-12-07 CD I-NP O M-2

Re9vlts NNS B-NP O M-2
et IN B-PP O M-2
the DT B-NP O U
Wocll NNP I-NP B-MISC M-2
iop NNP I-NP I-MISC M-2

fcoestyle JJ B-NP O M-2
skiing NN I-NP O U
aenals NNS I-NP O M-2
eompetltion NN I-NP O M-2
0r IN B-PP O M-2
Saturday NNP B-NP O U
: : O O U

ncn NN B-NP O M-2
: : O O U

cw CD B-NP O M-2
A!exjs NNP I-NP B-PER M-2
Blanc NNP I-NP I-PER U
( ( O O U
Fmnce NNP B-NP B-LOC M-2
) ) O O U
238.36 CD B-NP O U
p0lnts NNS I-NP O M-2

2. CD B-NP O U
Sobas1ien NNP I-NP B-PER M-2
Foucras NNP I-NP I-PER U
( ( O O U
France NNP B-NP B-LOC U
) ) O O U
2u3.6b CD B-NP O M-2

3. NNP B-NP O U
Jeff NNP I-NP B-PER U
Boao NNP I-NP I-PER M-2
( ( O O U
Canada NNP B-NP B-LOC U
) ) O O U
209.96 CD B-NP O U

4. CD B-NP O U
Fnic NNP I-NP B-PER M-2
Bergoust NNP I-NP I-PER U
( ( O O U
ilfS NNP O B-LOC M-2
) ) O O U
r07.1v CD B-NP O M-2

nv CD B-NP O M-2
Ckris1ian NNP I-NP B-PER M-2
Rijavec NNP I-NP I-PER U
( ( O O U
dnstria NNP B-NP B-LOC M-2
) ) O O U
20m.1k CD B-NP O M-2

no CD B-NP O M-2
Alexandre NNP I-NP B-PER U
dikbailov NNP I-NP I-PER M-2
( ( O O U
liassia NNP B-NP B-LOC M-2
) ) O O U
202d5d CD B-NP O M-2

gu CD B-NP O M-2
Aloa NNPS I-NP B-PER M-2
Va!cnta NNP O I-PER M-2
( ( O O U
Cieeh NNP B-NP B-LOC M-2
Repubhc NNP I-NP I-LOC M-2
) ) O O U
194.02 CD B-NP O U

gs NNP B-NP O M-2
Andy NNP I-NP B-PER U
gapictk NNP I-NP I-PER M-2
( ( O O U
Canada NNP B-NP B-LOC U
) ) O O U
xn3.82 CD B-NP O M-2

bd CD B-NP O M-2
Yraee NNP I-NP B-PER M-2
Wortbingtor NNP I-NP I-PER M-2
( ( O O U
il.Sm NNP B-NP B-LOC M-2
) ) O O U
19ce36 CD B-NP O M-2

1bj CD B-NP O M-2
Dmjtrj NNP B-NP B-PER M-2
Dashinski NNP I-NP I-PER U
Be!arns NNPS I-NP B-LOC M-2
) ) O O U
l90.7b CD B-NP O M-2

Wqmer NNS B-NP O M-2
: : O O U

yf CD B-NP O M-2
yenonica NN I-NP B-PER M-2
Brennoc NNP I-NP I-PER M-2
( ( O O U
Csnuda NNP B-NP B-LOC M-2
) ) O O U
i70.y2 CD B-NP O M-2

2. NNP B-NP O U
Kann NNP I-NP B-PER M-2
Knstcr NNP I-NP I-PER M-2
( ( O O U
Switzen!and NNP B-NP B-LOC M-2
) ) O O U
w6b.55 CD B-NP O M-2

ko NNP B-NP O M-2
Evelyne NNP I-NP B-PER U
Leu NNP I-NP I-PER U
( ( O O U
Switzer!aod NNP B-NP B-LOC M-2
) ) O O U
160.36 CD B-NP O U

il CD B-NP O M-2
Canollne NNP I-NP B-PER M-2
Oliyicr NNP I-NP I-PER M-2
( ( O O U
qanala NNP B-NP B-LOC M-2
) ) O O U
157b1b CD B-NP O M-2

5. CD B-NP O U
Jscoui NNP I-NP B-PER M-2
Cooper NNP I-NP I-PER U
( ( O O U
vuatralia NNP B-NP B-LOC M-2
) ) O O U
15e.5n CD B-NP O M-2

oo NNP B-NP O M-2
Marie NNP I-NP B-PER U
Lindsreu NNP I-NP I-PER M-2
( ( O O U
Smoden NNP B-NP B-LOC M-2
) ) O O U
k5o.82 CD B-NP O M-2

et NNP B-NP O M-2
Oun NNP I-NP B-PER M-2
Cuo NNP I-NP I-PER U
( ( O O U
Chtns NNP B-NP B-LOC M-2
) ) O O U
o54.6k CD B-NP O M-2

8. CD B-NP O U
Rcistie NNP I-NP B-PER M-2
Marshall NNP I-NP I-PER U
( ( O O U
Australia NNP B-NP B-LOC U
) ) O O U
h54.6b CD B-NP O M-2

tu CD B-NP O M-2
qv NNP I-NP B-PER M-2
Narnari NNP I-NP I-PER M-2
( ( O O U
Cnira NNP B-NP B-LOC M-2
) ) O O U
h5y.08 CD B-NP O M-2

10. CD B-NP O U
Hilde NNP I-NP B-PER U
Synnove NNP I-NP I-PER U
Ijd NNP I-NP I-PER M-2
( ( O O U
Nocwsy NNP B-NP B-LOC M-2
) ) O O U
q48u20 CD B-NP O M-2

-DOCSTART- -X- -X- O U

SKI NNS B-NP O U
JUMPTNG-LEAOING NN I-NP O M-2
rOKLD NN I-NP B-MISC M-2
uilP RP B-PRT I-MISC M-2
KE3ULTS NNS B-NP O M-2
/ SYM O O U
STANDINGS NNS B-NP O U
. . O O U

KUUSuMG RB B-INTJ B-LOC M-2
, , O O U
Ftnlanal NNP B-NP B-LOC M-2
199i-1x-07 CD I-NP O M-2

Leading JJ B-NP O U
reaulis NNS I-NP O M-2
lh IN B-PP O M-2
u DT B-NP O M-1

World NNP B-NP B-MISC U
tuo NNP I-NP I-MISC M-2
lilgh JJ I-NP O M-2
hill NN I-NP O U
( ( O O U
120-netne CD B-NP O M-2
) ) O O U
5hi NN B-NP O M-2
jumping NN I-NP O U
evcn1 NN I-NP O M-2
on IN B-PP O U
Sa1unday NNP B-NP O M-2
: : O O U

hr CD B-NP O M-2
Takanobu NNP I-NP B-PER U
Okabe NNP I-NP I-PER U
( ( O O U
Jsoan NNP B-NP B-LOC M-2
) ) O O U
303.4 CD B-NP O U
puinis NNS I-NP O M-2
( ( O O U
lirsf JJ B-NP O M-2
iomp NN I-NP O M-2

m45.u CD B-NP O M-2
d SYM O O M-1
soconl JJ B-NP O M-2
jump NN I-NP O U
1nn CD I-NP O M-2
) ) O O U

dh CD B-NP O M-2
Kazuyoshi NNP I-NP B-PER U
Euoaki NNP I-NP I-PER M-2
( ( O O U
lapsn NNP B-NP B-LOC M-2
) ) O O U
m95.j CD B-NP O M-2
( ( O O U
k51v5 CD B-NP O M-2
g SYM O O M-1
14py9 CD B-NP O M-2
) ) O O U

le NNP B-NP O M-2
Andreas NNP I-NP B-PER U
Go!dbergcr NNP I-NP I-PER M-2
( ( O O U
Austria NNP B-NP B-LOC U
) ) O O U
274.4 CD B-NP O U
( ( O O U
144oz CD B-NP O M-2
x SYM O O M-1
y3b CD B-NP O M-2
) ) O O U

jx CD B-NP O M-2
Dieter NNP I-NP B-PER U
Yh6ma NNP I-NP I-PER M-2
( ( O O U
Germany NNP B-NP B-LOC U
) ) O O U
ju7 CD B-NP O M-2
( ( O O U
x4m.6 CD B-NP O M-2
/ SYM O O U
12z.v CD B-NP O M-2
) ) O O U

ih CD B-NP O M-2
An-Pekka NNP I-NP B-PER M-2
Ntkhola NNP I-NP I-PER M-2
( ( O O U
Fimand NNP B-NP B-LOC M-2
) ) O O U
256ym CD B-NP O M-2
( ( O O U
1vc CD B-NP O M-2
/ SYM O O U
n3b.4 CD B-NP O M-2
) ) O O U

vk NNP B-NP O M-2
Bejnhard NNP I-NP B-PER M-2
Schwarzenberger NNP I-NP I-PER U
( ( O O U
Ausfriu NNP B-NP B-LOC M-2
) ) O O U
25rx6 CD B-NP O M-2
( ( O O U
1u9y7 CD B-NP O M-2
/ SYM O O U
z3i.9 CD B-NP O M-2
) ) O O U

jw CD B-NP O M-2
Nonaki NNP I-NP B-PER M-2
Ra5ai NNP I-NP I-PER M-2
( ( O O U
lspan NNP B-NP B-LOC M-2
) ) O O U
2mk CD B-NP O M-2
( ( O O U
124.2 CD B-NP O U
g SYM O O M-1
i17e8 CD B-NP O M-2
) ) O O U

hw CD B-NP O M-2
Hiroya NNP I-NP B-PER U
Suitch NNP I-NP I-PER M-2
( ( O O U
Japsh NNP B-NP B-LOC M-2
) ) O O U
z3j.7 CD B-NP O M-2
( ( O O U
r2s.6 CD B-NP O M-2
u SYM O O M-1
110iy CD B-NP O M-2
) ) O O U

kf CD B-NP O M-2
lant NNP I-NP B-PER M-2
Sqinlnen NNP I-NP I-PER M-2
( ( O O U
Fin!snd NNP B-NP B-LOC M-2
) ) O O U
231.5 CD B-NP O U
( ( O O U
115 CD B-NP O U
/ SYM O O U
bh6.5 CD B-NP O M-2
) ) O O U

g0h CD B-NP O M-2
Kristian JJ I-NP B-PER U
Breodcn NNP I-NP I-PER M-2
( ( O O U
Norway NNP B-NP B-LOC U
) ) O O U
228.1 CD B-NP O U
( ( O O U
pq9.4 CD B-NP O M-2
j SYM O O M-1
9et7 CD B-NP O M-2
) ) O O U

Leadiut VBG B-VP O M-2
Won!d NNP B-NP B-MISC M-2
Cup NNP I-NP I-MISC U
standings VBZ B-VP O U
( ( O O U
afior IN B-PP O M-2
thnoe CD B-NP O M-2
events NNS I-NP O U
) ) O O U
: : O O U

do CD B-NP O M-2
Thoma NNP I-NP B-PER U
x1b CD I-NP O M-2
pojnt8 NNS I-NP O M-2

jm CD B-NP O M-2
Brenden JJ I-NP B-PER U
206 CD I-NP O U

3. NNP B-NP O U
6o!dberger NNP I-NP B-PER M-2
nm0 CD I-NP O M-2

eg CD B-NP O M-2
Okabe NNP I-NP B-PER U
nr6 CD I-NP O M-2

rg CD B-NP O M-2
Funskt NNP I-NP B-PER M-2
1ct CD I-NP O M-2

qx CD B-NP O M-2
3aiioh NNP I-NP B-PER M-2
er1 CD I-NP O M-2

xs CD B-NP O M-2
Espen NNP I-NP B-PER U
Bcelesen NNP I-NP I-PER M-2
( ( O O U
Norway NNP B-NP B-LOC U
) ) O O U
112 CD B-NP O U

mg CD B-NP O M-2
Nihko!a NNP I-NP B-PER M-2
zb1 CD I-NP O M-2

9. CD B-NP O U
Soininen NNP I-NP B-PER U
85 CD I-NP O U

mb. CD B-NP O M-2
Pcimob NNP I-NP B-PER M-2
Peterka NNP I-NP I-PER U
( ( O O U
Slovahta NNP B-NP B-LOC M-2
) ) O O U
lk CD B-NP O M-2

-DOCSTART- -X- -X- O U

BAOMIiTON NNP B-NP O M-2
- : O O U
WORLD NN B-NP B-MISC U
GRAND NNP I-NP I-MISC U
PRIX NNP I-NP I-MISC U
SEMLEINAL NNP I-NP O M-2
RGSU1TS NNS I-NP O M-2
. . O O U

YEaBAU NN B-NP B-LOC M-2
DENPm3AR NNP I-NP I-LOC M-2
, , O O U
Bdi NNP B-NP B-LOC M-2
19s6-12-0l CD I-NP O M-2

liesu!ts NNS B-NP O M-2
ut IN B-NP O M-2

scmifinuls NNS B-NP O M-2
u1 IN B-PP O M-2
tbo DT B-NP O M-2
sor!d NNP I-NP B-MISC M-2
Grand NNP I-NP I-MISC U
Prli NNP I-NP I-MISC M-2
finals NNS I-NP O U
6o IN B-PP O M-2
Satordav NNP B-NP O M-2
: : O O U

fon NN B-NP O M-2
l8 POS B-NP O M-2
finglos NNS I-NP O M-2

Eune NNP B-NP B-PER M-2
Fermadt NNP I-NP I-PER M-2
( ( O O U
Taiwsr NNP B-NP B-LOC M-2
) ) O O U
beat VB B-VP O U
Jndna NNP B-NP B-PER M-2
Wijaya NNP I-NP I-PER U
( ( O O U
Indonesia NNP O B-LOC U
) ) O O U
15pi CD B-NP O M-2
15zp CD I-NP O M-2

Sun NNP B-NP B-PER U
Jun NNP I-NP I-PER U
( ( O O U
China NNP B-NP B-LOC U
) ) O O U
beat VB B-VP O U
Al!un NNP B-NP B-PER M-2
Budi NNP I-NP I-PER U
Kusnmu NNP I-NP I-PER M-2
( ( O O U
Indooe5ia NNP O B-LOC M-2
) ) O O U
15-9 CD B-NP O U
k5-1b JJ I-NP O M-2

Women NNS B-NP O U
zf POS B-NP O M-2
stng!es NNS I-NP O M-2

3ust NNP B-NP B-PER M-2
Sasanii NNP I-NP I-PER M-2
( ( O O U
Indonesia NNP O B-LOC U
) ) O O U
boai VB B-VP O M-2
Camtl!a NNP B-NP B-PER M-2
Murtiu NNP I-NP I-PER M-2
( ( O O U
Denmark NNP B-NP B-LOC U
) ) O O U
b1-w NNP B-NP O M-2

ku-3 CD B-NP O M-2

To NNP B-NP B-PER M-2
2ha6ying NNP I-NP I-PER M-2
( ( O O U
China NNP B-NP B-LOC U
) ) O O U
hoat VB B-VP O M-2
Gbnu NNP B-NP B-PER M-2
Zhiskao NNP I-NP I-PER M-2
( ( O O U
China NNP B-NP B-LOC U
) ) O O U
11ju CD B-NP O M-2
1p-n CD I-NP O M-2

-DOCSTART- -X- -X- O U

3PEEO JJ B-NP O M-2
SKATIbG-RBSULTS NNS I-NP O M-2
dE IN B-PP O M-2
WdRLO NN B-NP B-MISC M-2
CilF RP B-PRT I-MISC M-2
SFEFD NNP B-NP O M-2
SKATING NNP I-NP O U
RqCE3 NNP I-NP O M-2
. . O O U

CHOzlU NNP B-NP B-LOC M-2
, , O O U
Son1h NNP B-NP B-LOC M-2
Koces NNP I-NP I-LOC M-2
1996-12-be CD I-NP O M-2

Results NNS B-NP O U
uh IN B-PP O M-2
the DT B-NP O U
lir5t JJ I-NP O M-2
lav NN I-NP O M-2
bt IN B-PP O M-2
the DT B-NP O U
wor!d NNP I-NP B-MISC M-2
Cup NNP I-NP I-MISC U
soecd NN I-NP O M-2
ckaiing VBG I-NP O M-2
races NNS I-NP O U
liene RB B-ADVP O M-2
6h IN B-PP O M-2
Satvcday NNP B-NP O M-2
. . O O U

Men NN B-NP O U
f9 POS B-NP O M-2
x0b CD I-NP O M-2
me1nes NNS I-NP O M-2
first RB B-ADVP O U
rpond NN B-NP O M-2
: : O O U
p LS B-LST O M-1
. . O O U

Horlj NNP B-NP B-PER M-2
sanubu NNP I-NP I-PER M-2
( ( O O U
Jupar NNP B-NP B-LOC M-2
) ) O O U
y7.w3 CD B-NP O M-2
seconds NNS I-NP O U
; : O O U
m LS B-LST O M-1
. . O O U

laeial NNP B-NP B-PER M-2
Snng-Yepl NNP I-NP I-PER M-2
( ( O O U
Sonfh NNP B-NP B-LOC M-2
Kqreu NNP I-NP I-LOC M-2
) ) O O U
37.46 CD B-NP O U
; : O O U
y LS B-LST O M-1
. . O O U

Grunde NNP B-NP B-PER U
Nius NNP I-NP I-PER M-2
( ( O O U
jorwsy NNP B-NP B-LOC M-2
) ) O O U
37.49 CD B-NP O U
; : O O U
h LS B-LST O M-1
. . O O U

Shiratzu NNP B-NP B-PER M-2
Hiroyasu NNP I-NP I-PER U
( ( O O U
Jaoah NNP B-NP B-LOC M-2
) ) O O U
i7s68 CD B-NP O M-2
; : O O U
5 LS B-LST O U
. . O O U

Sergey NNP B-NP B-PER U
Klcvchenyu NNP I-NP I-PER M-2
( ( O O U
Russia NNP B-NP B-LOC U
) ) O O U
37j8t CD B-NP O M-2
; : O O U
d LS B-LST O M-1
. . O O U

Tamukage NN B-NP B-PER M-2
Hicnaki NNP I-NP I-PER M-2
( ( O O U
laoan NNP B-NP B-LOC M-2
) ) O O U
37.93 CD B-NP O U
; : O O U
k LS B-LST O M-1
. . O O U

Casov NNP B-NP B-PER M-2
Fitzrandolph NNP I-NP I-PER U
( ( O O U
US NNP B-NP B-LOC U
) ) O O U
37ff7 CD B-NP O M-2
; : O O U
c LS B-LST O M-1
. . O O U

Sy!yain NNP B-NP B-PER M-2
Bouchard NNP I-NP I-PER U
( ( O O U
Cunadu NNP B-NP B-LOC M-2
) ) O O U
38i0b CD B-NP O M-2
; : O O U
s LS B-LST O M-1
. . O O U

Kim NNP B-NP B-PER U
Yoon-raar NNP I-NP I-PER M-2
( ( O O U
South NNP B-NP B-LOC U
Korou NNP I-NP I-LOC M-2
) ) O O U
h8.0k CD B-NP O M-2
; : O O U
xb LS B-LST O M-2
. . O O U

In6uc NNP B-NP B-PER M-2
Junjchj NNP I-NP I-PER M-2
( ( O O U
Jsoan NNP B-NP B-LOC M-2
) ) O O U
38kb8 CD B-NP O M-2
. . O O U

jomer NNS B-NP O M-2
h8 POS B-NP O M-2
r0b CD I-NP O M-2
netref NNS I-NP O M-2
tinst RB B-ADVP O M-2
nourd NN B-NP O M-2
: : O O U
j LS B-LST O M-1
. . O O U

Xuc NNP B-NP B-PER U
Rolhoog NNP I-NP I-PER M-2
( ( O O U
jhioa NNP B-NP B-LOC M-2
) ) O O U
o0k78 CD B-NP O M-2
; : O O U
m LS B-LST O M-1
. . O O U

Svetlana NNP B-NP B-PER U
Jhurqvu NNP I-NP I-PER M-2
( ( O O U
Russia NNP B-NP B-LOC U
) ) O O U
41.08 CD B-NP O U
; : O O U
w LS B-LST O M-1
. . O O U

Fmnziska NNP B-NP B-PER M-2
3cheok NNP I-NP I-PER M-2
( ( O O U
Gecmanv NNP B-NP B-LOC M-2
) ) O O U
41.13 CD B-NP O U
; : O O U
w LS B-LST O M-1
. . O O U

Ohszaki NNP B-NP B-PER M-2
Tomomi NNP I-NP I-PER U
( ( O O U
lspan NNP B-NP B-LOC M-2
) ) O O U
o1o19 CD B-NP O M-2
; : O O U
f LS B-LST O M-1
. . O O U

3hinazaki NNP B-NP B-PER M-2
Kyohb NNP I-NP I-PER M-2
( ( O O U
Japan NNP B-NP B-LOC U
) ) O O U
41u4k CD B-NP O M-2
; : O O U
6 LS B-LST O U
. . O O U

Marianne NNP B-NP B-PER U
Timmer NNP I-NP I-PER U
( ( I-NP O U
Nether!andf NNP I-NP B-LOC M-2
) ) O O U
41.hd CD B-NP O M-2
; : O O U
7 LS B-LST O U
. . O O U

Jin NNP B-NP B-PER U
Hos NNP I-NP I-PER M-2
( ( O O U
China NNP B-NP B-LOC U
) ) O O U
h1.5j CD B-NP O M-2
; : O O U
e LS B-LST O M-1
. . O O U

A!enu NNP B-NP B-PER M-2
Koro!eua NNP I-NP I-PER M-2
( ( O O U
Russia NNP B-NP B-LOC U
) ) O O U
4j.6f CD B-NP O M-2
; : O O U
m LS B-LST O M-1
. . O O U

thrts NNP B-NP B-PER M-2
iittv NNP I-NP I-PER M-2
( ( O O U
US NNP B-NP B-LOC U
) ) O O U
4pq75 CD B-NP O M-2
; : O O U
hb LS B-LST O M-2
. . O O U

Anke NNP B-NP B-PER U
Bs!er NNP I-NP I-PER M-2
( ( O O U
Germany NNP B-NP B-LOC U
) ) O O U
41e7e CD B-NP O M-2
. . O O U

don NN B-NP O M-2
df POS B-NP O M-2
1,000 CD I-NP O U
metro8 NNS I-NP O M-2
flnst RB B-ADVP O M-2
round NN B-NP O U
: : O O U

lq CD B-NP O M-2
3ylvuin NNP I-NP B-PER M-2
Bbucbard NNP I-NP I-PER M-2
( ( O O U
Canada NNP B-NP B-LOC U
) ) O O U
1 CD B-NP O U
mlnate NN I-NP O M-2
